timestamp,sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,status
00:20.5,6.6,19.28,171.9,40.15,OK
00:20.5,6.55,19.28,110.4,40.15,OK
00:20.5,5.1,19.28,48.15,40.15,OK
00:20.5,4.1,19.28,-17.75,40.15,OK
00:20.5,2.3,19.28,-64.15,40.15,OK
00:20.5,0.8,19.28,-108.3,40.15,OK
00:20.6,0,19.28,-147.9,40.15,OK
00:20.6,0,19.28,-179,40.15,OK
00:20.6,0,19.28,-198.55,40.15,OK
00:20.6,0,19.28,-208.55,40.15,OK
00:20.6,0,19.28,-224.05,40.15,OK
00:20.6,0,19.28,-217.6,40.15,OK
00:20.6,0,19.28,-206.85,40.15,OK
00:20.6,0,19.28,-174.5,40.15,OK
00:20.6,0,19.28,-132.05,40.15,OK
00:20.6,0,19.28,-39.15,40.15,OK
00:20.7,0,19.28,43.9,40.15,OK
00:20.7,0,19.28,151.05,40.15,OK
00:20.7,0,19.28,264.25,40.15,OK
00:20.7,0,19.28,364.3,40.15,OK
00:20.7,0,19.28,462.7,52.65,OK
00:20.7,0,19.28,556.35,52.65,OK
00:20.7,0,19.28,634.45,52.65,OK
00:20.7,-61.75,19.28,689.4,52.65,OK
00:20.7,-110.75,19.28,730.4,52.65,OK
00:20.8,-120.9,19.28,782.5,52.65,OK
00:20.8,-115.95,19.28,781.2,52.65,OK
00:20.8,-113.75,19.28,777.65,52.65,OK
00:20.8,-69.5,19.28,727.5,52.65,OK
00:20.8,-10.1,19.28,663.7,52.65,OK
00:20.8,37.9,19.28,576.95,52.65,OK
00:20.8,37.9,19.28,476,52.65,OK
00:20.8,37.9,19.28,355.15,52.65,OK
00:20.8,37.9,19.28,236.5,52.65,OK
00:20.8,37.9,19.28,120.65,52.65,OK
00:20.8,37.9,19.28,2.75,52.65,OK
00:20.9,37.9,31.65,-101.85,52.65,OK
00:20.9,37.9,31.65,-210.05,52.65,OK
00:20.9,37.9,31.65,-292.1,52.65,OK
00:20.9,37.9,31.65,-359.65,52.65,OK
00:20.9,37.9,31.65,-406.05,52.65,OK
00:20.9,37.9,31.65,-445.1,52.65,OK
00:20.9,37.9,31.65,-482.85,52.65,OK
00:20.9,34.65,31.65,-473.2,52.65,OK
00:20.9,28.65,31.65,-470.9,52.65,OK
00:20.9,21.8,31.65,-446.85,52.65,OK
00:21.0,14.85,31.65,-423.3,52.65,OK
00:21.0,7.65,31.65,-388.55,52.65,OK
00:21.0,2.4,31.65,-362.35,52.65,OK
00:21.0,0,31.65,-314.45,52.65,OK
00:21.0,0,31.65,-268,52.65,OK
00:21.0,0,31.65,-227.6,52.65,OK
00:21.0,0,31.65,-194.2,52.65,OK
00:21.0,0,31.65,-164.85,52.65,OK
00:21.0,0,31.65,-119.65,87.95,OK
00:21.0,0,31.65,-102.85,87.95,OK
00:21.1,0,31.65,-74.9,87.95,OK
00:21.1,0,31.65,-60.95,87.95,OK
00:21.1,0,31.65,-24.5,87.95,OK
00:21.1,0,31.65,2.05,87.95,OK
00:21.1,0,31.65,39.6,87.95,OK
00:21.1,0,31.65,78.8,87.95,OK
00:21.1,0,31.65,135.15,87.95,OK
00:21.1,0,31.65,176.35,87.95,OK
00:21.1,0,31.65,203.3,87.95,OK
00:21.2,0,31.65,222.1,87.95,OK
00:21.2,0,31.65,197.7,87.95,OK
00:21.2,0,31.65,173.5,87.95,OK
00:21.2,0,31.65,135.7,87.95,OK
00:21.2,0,31.65,84.2,87.95,OK
00:21.2,0,31.65,42.6,87.95,OK
00:21.2,0,31.65,3.65,87.95,OK
00:21.2,0,31.65,-32.9,87.95,OK
00:21.2,0,31.65,-68.1,87.95,OK
00:21.2,0,31.65,-86.7,87.95,OK
00:21.2,0,31.65,-119.2,87.95,OK
00:21.3,0,31.65,-146.05,87.95,OK
00:21.3,0,31.65,-163.2,87.95,OK
00:21.3,0,31.65,-190.65,87.95,OK
00:21.3,0,31.65,-214.75,87.95,OK
00:21.3,0,31.65,-224.35,87.95,OK
00:21.3,0,31.65,-231.15,87.95,OK
00:21.3,0,31.65,-219.75,87.95,OK
00:21.3,0,31.65,-193.4,87.95,OK
00:21.3,0,31.65,-152.35,87.95,OK
00:21.3,0,31.65,-99.5,87.95,OK
00:21.4,0,31.65,-45.2,87.95,OK
00:21.4,0,31.65,-1.05,87.95,OK
00:21.4,0,31.65,30.75,87.95,OK
00:21.4,0,31.65,80.3,87.95,OK
00:21.4,0,31.65,114.6,87.95,OK
00:21.4,0,31.65,147.6,120.38,OK
00:21.4,0,31.65,141.25,120.38,OK
00:21.4,0,31.65,175.35,120.38,OK
00:21.4,0,31.65,221.85,120.38,OK
00:21.5,0,31.65,264.95,120.38,OK
00:21.5,0,31.65,298.15,120.38,OK
00:21.5,0,31.65,341.2,120.38,OK
00:21.5,0,31.65,393.7,120.38,OK
00:21.5,0,31.65,439.75,120.38,OK
00:21.5,0,31.65,467.65,120.38,OK
00:21.5,0,31.65,476.2,120.38,OK
00:21.5,0,31.65,484.05,120.38,OK
00:21.5,0,31.65,470.85,120.38,OK
00:21.5,0,31.65,429.75,120.38,OK
00:21.5,0,31.65,389.4,120.38,OK
00:21.6,0,31.65,328.2,120.38,OK
00:21.6,0,31.65,251.7,120.38,OK
00:21.6,0,31.65,178.4,120.38,OK
00:21.6,0,31.65,101.8,120.38,OK
00:21.6,0,31.65,32.15,120.38,OK
00:21.6,0,31.65,-48.65,120.38,OK
00:21.6,0,31.65,-111.3,120.38,OK
00:21.6,0,31.65,-191.45,120.38,OK
00:21.6,0,31.65,-266.25,120.38,OK
00:21.7,0,31.65,-332.75,120.38,OK
00:21.7,0,31.65,-392.3,120.38,OK
00:21.7,0,31.65,-443.3,120.38,OK
00:21.7,0,31.65,-486.05,120.38,OK
00:21.7,0,31.65,-504.5,120.38,OK
00:21.7,0,31.65,-528.75,120.38,OK
00:21.7,0,31.65,-547.6,120.38,OK
00:21.7,0,31.65,-574.25,120.38,OK
00:21.7,0,31.65,-593.8,120.38,OK
00:21.7,-46.55,31.65,-629.65,120.38,OK
00:21.8,-149.55,31.65,-645.65,120.38,OK
00:21.8,-236.55,31.65,-683.7,120.38,OK
00:21.8,-301.45,31.65,-705.45,120.38,OK
00:21.8,-372.7,31.65,-731.55,120.38,OK
00:21.8,-428.85,31.65,-755.4,120.38,OK
00:21.8,-458.1,31.65,-774,120.38,OK
00:21.8,-479.7,31.65,-790.2,120.38,OK
00:21.8,-504.35,31.65,-808.95,120.38,OK
00:21.8,-512.75,31.65,-798.85,120.38,OK
00:21.8,-510.35,31.65,-794.65,120.38,OK
00:21.9,-506.15,31.65,-769.35,120.38,OK
00:21.9,-486.85,31.65,-743.95,120.38,OK
00:21.9,-451.25,31.65,-693.7,120.38,OK
00:21.9,-411.55,31.65,-637.95,120.38,OK
00:21.9,-342.3,31.65,-574.3,120.38,OK
00:21.9,-284,31.65,-504.8,120.38,OK
00:21.9,-199.1,31.65,-422.3,120.38,OK
00:21.9,-128.95,31.65,-353.05,120.38,OK
00:21.9,-72.9,31.65,-279.4,115.55,OK
00:21.9,-18.5,42.76,-216.15,115.55,OK
00:21.9,8.25,42.76,-141.35,115.55,OK
00:22.0,36.55,42.76,-79,115.55,OK
00:22.0,68.85,42.76,-29.05,115.55,OK
00:22.0,73.75,42.76,32.25,115.55,OK
00:22.0,100.45,42.76,66.95,115.55,OK
00:22.0,116.5,42.76,109.5,115.55,OK
00:22.0,137.7,42.76,133.6,115.55,OK
00:22.0,144.3,42.76,161.5,115.55,OK
00:22.0,166.05,42.76,190.35,115.55,OK
00:22.0,202.45,42.76,210.05,115.55,OK
00:22.0,224.05,42.76,230.45,115.55,OK
00:22.1,239.7,42.76,237.1,115.55,OK
00:22.1,245.6,42.76,250.85,115.55,OK
00:22.1,249,42.76,249.75,115.55,OK
00:22.1,235.35,42.76,244.45,115.55,OK
00:22.1,225,42.76,227.95,115.55,OK
00:22.1,195.5,42.76,212.1,115.55,OK
00:22.1,170.1,42.76,189.8,115.55,OK
00:22.1,157.55,42.76,165.65,115.55,OK
00:22.1,139.3,42.76,134.8,115.55,OK
00:22.2,119.35,42.76,124.15,115.55,OK
00:22.2,93.4,42.76,100.15,115.55,OK
00:22.2,72.7,42.76,79.35,115.55,OK
00:22.2,74.9,42.76,73,115.55,OK
00:22.2,54.55,42.76,73.7,115.55,OK
00:22.2,41,42.76,60.9,115.55,OK
00:22.2,32.5,42.76,50.85,115.55,OK
00:22.2,-79.05,42.76,54.4,115.55,OK
00:22.2,-225.5,42.76,52.2,115.55,OK
00:22.2,-379,42.76,48.2,115.55,OK
00:22.2,-479.35,42.76,40.9,115.55,OK
00:22.3,-558.4,42.76,35.75,115.55,OK
00:22.3,-622,42.76,27.5,115.55,OK
00:22.3,-614.6,42.76,14.8,115.55,OK
00:22.3,-584.2,42.76,6.35,115.55,OK
00:22.3,-573.55,42.76,-8.05,115.55,OK
00:22.3,-572.2,42.76,-25.2,115.55,OK
00:22.3,-574.75,42.76,-29.1,115.55,OK
00:22.3,-583.15,42.76,-41.45,115.55,OK
00:22.3,-599.2,42.76,-50.8,115.55,OK
00:22.3,-605.35,42.76,-50.65,115.55,OK
00:22.4,-604.2,42.76,-61.2,115.55,OK
00:22.4,-592,42.76,-52.35,115.55,OK
00:22.4,-554.7,42.76,-41.55,115.55,OK
00:22.4,-523.15,42.76,-39.95,115.55,OK
00:22.4,-475.8,42.76,-23.1,115.55,OK
00:22.4,-418.9,42.76,-11.65,115.55,OK
00:22.4,-382.1,42.76,4.8,115.55,OK
00:22.4,-339.25,42.76,21.85,115.55,OK
00:22.4,-314.7,42.76,39.3,115.55,OK
00:22.4,-279.05,66.29,65.4,115.55,OK
00:22.5,-258.1,66.29,73.1,115.55,OK
00:22.5,-238.55,66.29,89.65,115.55,OK
00:22.5,-221.9,66.29,98.1,115.55,OK
00:22.5,-193.65,66.29,99.9,115.55,OK
00:22.5,-177.35,66.29,105.45,115.55,OK
00:22.5,-162.55,66.29,99.1,115.55,OK
00:22.5,-152.4,66.29,89.65,115.55,OK
00:22.5,-146.25,66.29,76.8,115.55,OK
00:22.5,-131.25,66.29,77,115.55,OK
00:22.5,-133.3,66.29,67.2,115.55,OK
00:22.6,-129.55,66.29,54,115.55,OK
00:22.6,-130.4,66.29,43.3,115.55,OK
00:22.6,-125.05,66.29,60.75,115.55,OK
00:22.6,-128.45,66.29,55.95,115.55,OK
00:22.6,-124.25,66.29,76.4,115.55,OK
00:22.6,-109.55,66.29,86.35,115.55,OK
00:22.6,-103.75,66.29,99.85,115.55,OK
00:22.6,-77.3,66.29,123.4,115.55,OK
00:22.6,-56.55,66.29,147.95,115.55,OK
00:22.7,-30.95,66.29,192.9,115.55,OK
00:22.7,3.45,66.29,196.4,115.55,OK
00:22.7,42.45,66.29,209.45,115.55,OK
00:22.7,84.65,66.29,223.6,115.55,OK
00:22.7,108.5,66.29,222.3,115.55,OK
00:22.7,152.3,66.29,216.05,118.89,OK
00:22.7,172.15,66.29,215,118.89,OK
00:22.7,186.1,66.29,194,118.89,OK
00:22.7,190.45,66.29,180.5,118.89,OK
00:22.7,201.4,66.29,154.85,118.89,OK
00:22.8,202.6,66.29,144.75,118.89,OK
00:22.8,197.7,66.29,126.45,118.89,OK
00:22.8,185.85,66.29,113.75,118.89,OK
00:22.8,157.25,66.29,106.85,118.89,OK
00:22.8,134.2,66.29,102.5,118.89,OK
00:22.8,117.75,66.29,90.45,118.89,OK
00:22.8,91,66.29,87.75,118.89,OK
00:22.8,82.6,66.29,70.4,118.89,OK
00:22.8,76.55,66.29,58.75,118.89,OK
00:22.8,70.65,66.29,25.15,118.89,OK
00:22.8,53.8,66.29,9,118.89,OK
00:22.9,49,66.29,-20,118.89,OK
00:22.9,46.55,66.29,-51.1,118.89,OK
00:22.9,42.9,66.29,-78.25,118.89,OK
00:22.9,37.35,66.29,-95.6,118.89,OK
00:22.9,45.45,66.29,-111.4,118.89,OK
00:22.9,75.95,66.29,-121.55,118.89,OK
00:22.9,97.1,66.29,-137.7,118.89,OK
00:22.9,127,66.29,-128.7,118.89,OK
00:22.9,154.15,66.29,-138.25,118.89,OK
00:23.0,189.65,66.29,-119.95,118.89,OK
00:23.0,215.65,66.29,-118.35,118.89,OK
00:23.0,236.05,66.29,-110.45,118.89,OK
00:23.0,253.05,66.29,-115.3,118.89,OK
00:23.0,256.55,79.49,-95,118.89,OK
00:23.0,253.2,79.49,-83.55,118.89,OK
00:23.0,251.3,79.49,-84.8,118.89,OK
00:23.0,231.7,79.49,-73.2,118.89,OK
00:23.0,210.6,79.49,-76.75,118.89,OK
00:23.0,191.9,79.49,-82.6,118.89,OK
00:23.0,184.4,79.49,-85.2,118.89,OK
00:23.1,153.85,79.49,-87.35,118.89,OK
00:23.1,121.45,79.49,-95.05,118.89,OK
00:23.1,82.45,79.49,-98.5,118.89,OK
00:23.1,32.35,79.49,-97.55,118.89,OK
00:23.1,-34.25,79.49,-108.6,118.89,OK
00:23.1,-133.25,79.49,-108.05,118.89,OK
00:23.1,-278.35,79.49,-133.9,118.89,OK
00:23.1,-417.85,79.49,-120.85,118.89,OK
00:23.1,-534.55,79.49,-124.05,118.89,OK
00:23.2,-621.05,79.49,-139.4,118.89,OK
00:23.2,-688.35,79.49,-118.6,118.89,OK
00:23.2,-728.7,79.49,-105.95,118.89,OK
00:23.2,-747,79.49,-98.9,118.89,OK
00:23.2,-724.75,79.49,-72.2,118.89,OK
00:23.2,-686,79.49,-69.1,118.89,OK
00:23.2,-653.2,79.49,-58.7,118.89,OK
00:23.2,-595.5,79.49,-55.95,118.89,OK
00:23.2,-552.25,79.49,-55.55,118.89,OK
00:23.2,-492.2,79.49,-53.7,118.89,OK
00:23.2,-425.1,79.49,-57,118.89,OK
00:23.3,-356.3,79.49,-45.2,118.89,OK
00:23.3,-286.1,79.49,-45,118.89,OK
00:23.3,-213.15,79.49,-39.45,118.89,OK
00:23.3,-144.05,79.49,-20.05,118.89,OK
00:23.3,-48.4,79.49,-24.25,118.89,OK
00:23.3,13.25,79.49,1.95,118.89,OK
00:23.3,29.1,79.49,23.3,118.89,OK
00:23.3,1.85,104.53,44.7,118.89,OK
00:23.3,-60.2,104.53,66.25,118.89,OK
00:23.4,-130.6,104.53,69.1,118.89,OK
00:23.4,-178,104.53,80.65,118.89,OK
00:23.4,-223.5,104.53,65.85,118.89,OK
00:23.4,-247.4,104.53,70.45,118.89,OK
00:23.4,-241.35,104.53,79.25,118.89,OK
00:23.4,-211.85,104.53,87.05,118.89,OK
00:23.4,-180.5,104.53,95.2,118.89,OK
00:23.4,-137.7,104.53,100.4,118.89,OK
00:23.4,-108.6,104.53,90.3,118.89,OK
00:23.4,-73.7,104.53,78.1,118.89,OK
00:23.4,-52,104.53,71.25,118.89,OK
00:23.5,-25.6,104.53,49.35,118.89,OK
00:23.5,-15.5,104.53,27.85,118.89,OK
00:23.5,0.3,104.53,3.25,118.89,OK
00:23.5,26.25,104.53,-11.15,118.89,OK
00:23.5,66.3,104.53,-17.9,118.89,OK
00:23.5,77.55,104.53,-24.35,118.89,OK
00:23.5,64.3,104.53,-37.2,118.89,OK
00:23.5,50.6,104.53,-49.35,118.89,OK
00:23.5,31,104.53,-43.55,118.89,OK
00:23.5,9.1,104.53,-55.7,118.89,OK
00:23.6,-15.8,104.53,-64.45,118.89,OK
00:23.6,-36.85,104.53,-89.3,118.89,OK
00:23.6,-69.35,104.53,-106.55,118.89,OK
00:23.6,-88.4,104.53,-130.55,118.89,OK
00:23.6,-93.4,104.53,-136.15,118.89,OK
00:23.6,-98.1,104.53,-135.55,118.89,OK
00:23.6,-84.7,104.53,-132.9,118.89,OK
00:23.6,-83.15,104.53,-139.45,118.89,OK
00:23.6,-63,104.53,-121.55,118.89,OK
00:23.6,-60.95,104.53,-111.5,118.89,OK
00:23.7,-47.3,104.53,-100.2,118.89,OK
00:23.7,-45.3,104.53,-103.9,118.89,OK
00:23.7,-36.05,104.53,-95.45,118.89,OK
00:23.7,-28.9,104.53,-84.55,118.89,OK
00:23.7,-14.5,104.53,-73.8,118.89,OK
00:23.7,-2.25,104.53,-59.45,118.89,OK
00:23.7,13.35,104.53,-54.45,118.89,OK
00:23.7,33.05,104.53,-48.9,118.89,OK
00:23.7,38.35,104.53,-27.75,118.89,OK
00:23.8,50.85,104.53,-26,118.89,OK
00:23.8,35.85,104.53,-18.85,118.89,OK
00:23.8,14.95,104.53,-16.95,118.89,OK
00:23.8,1.2,104.53,-13.15,118.89,OK
00:23.8,-28.9,104.53,-10.9,118.89,OK
00:23.8,-43.45,104.53,-35,118.89,OK
00:23.8,-50.85,104.53,-24.95,118.89,OK
00:23.8,-64.85,104.53,-31.85,118.89,OK
00:23.8,-74.3,104.53,-35.4,118.89,OK
00:23.8,-69.95,104.53,-41.2,118.89,OK
00:23.9,-65.75,104.53,-58.05,118.89,OK
00:23.9,-61.15,104.53,5,118.89,OK
00:23.9,-62.45,104.53,-13.7,118.89,OK
00:23.9,-60.45,104.53,-6.8,118.89,OK
00:23.9,-81.1,104.53,14.1,118.89,OK
00:23.9,-56.4,104.53,34.95,118.89,OK
00:23.9,-70.45,104.53,36.9,118.89,OK
00:23.9,-41.2,104.53,19.5,118.89,OK
00:23.9,-21.85,104.53,-1.95,118.89,OK
00:23.9,-7.8,104.53,-31.15,118.89,OK
00:23.9,30.15,104.53,-60,118.89,OK
00:24.0,45.7,104.53,-73.9,118.89,OK
00:24.0,73.8,104.53,-95.6,118.89,OK
00:24.0,92.25,104.53,-101.7,118.89,OK
00:24.0,105.35,104.53,-115.75,118.89,OK
00:24.0,117.8,104.53,-129.15,118.89,OK
00:24.0,117.55,109.8,-136.4,118.89,OK
00:24.0,104.8,109.8,-152.85,118.89,OK
00:24.0,80.35,109.8,-157.85,118.89,OK
00:24.0,67.3,109.8,-170.15,118.89,OK
00:24.0,64.15,109.8,-190.9,118.89,OK
00:24.1,54.25,109.8,-182.25,118.89,OK
00:24.1,49.05,109.8,-180,118.89,OK
00:24.1,62.7,109.8,-160.7,118.89,OK
00:24.1,73.05,109.8,-123.5,118.89,OK
00:24.1,96.7,109.8,-82.55,118.89,OK
00:24.1,130.95,109.8,-38.05,118.89,OK
00:24.1,162.1,109.8,4,118.89,OK
00:24.1,192.6,109.8,50,118.89,OK
00:24.1,220.25,109.8,79.15,118.89,OK
00:24.1,226.4,109.8,112.05,118.89,OK
00:24.2,236.75,109.8,122.45,114.61,OK
00:24.2,231.85,109.8,121.4,114.61,OK
00:24.2,210.2,109.8,137.7,114.61,OK
00:24.2,184.9,109.8,127.2,114.61,OK
00:24.2,167.65,109.8,114.05,114.61,OK
00:24.2,150.85,109.8,82.45,114.61,OK
00:24.2,118.7,109.8,57.55,114.61,OK
00:24.2,102.75,109.8,23.4,114.61,OK
00:24.2,85.6,109.8,2.9,114.61,OK
00:24.2,75.4,109.8,-25.05,114.61,OK
00:24.3,76.2,109.8,-38.85,114.61,OK
00:24.3,62,109.8,-50.9,114.61,OK
00:24.3,55.45,109.8,-65.2,114.61,OK
00:24.3,55.2,109.8,-66.45,114.61,OK
00:24.3,60.7,109.8,-71.2,114.61,OK
00:24.3,69.55,109.8,-61.85,114.61,OK
00:24.3,84.4,109.8,-58.05,114.61,OK
00:24.3,93.65,109.8,-71.45,114.61,OK
00:24.3,124.2,109.8,-83.7,114.61,OK
00:24.3,136.85,109.8,-84.9,114.61,OK
00:24.4,171.7,109.8,-79.4,114.61,OK
00:24.4,202.1,109.8,-74.65,114.61,OK
00:24.4,233,109.8,-87.7,114.61,OK
00:24.4,249.75,109.8,-81.8,114.61,OK
00:24.4,244.75,109.8,-92.2,114.61,OK
00:24.4,168.7,128.69,-90.5,114.61,OK
00:24.4,41.6,128.69,-98.85,114.61,OK
00:24.4,-131.95,128.69,-88.75,114.61,OK
00:24.4,-286.55,128.69,-92.8,114.61,OK
00:24.5,-439.5,128.69,-104,114.61,OK
00:24.5,-549.95,128.69,-108,114.61,OK
00:24.5,-634.65,128.69,-112.65,114.61,OK
00:24.5,-677.15,128.69,-122.8,114.61,OK
00:24.5,-687.6,128.69,-144.2,114.61,OK
00:24.5,-683.35,128.69,-143.2,114.61,OK
00:24.5,-667.75,128.69,-145.9,114.61,OK
00:24.5,-633.4,128.69,-161.9,114.61,OK
00:24.5,-610.95,128.69,-167.7,114.61,OK
00:24.5,-567.3,128.69,-173.35,114.61,OK
00:24.5,-500.5,128.69,-184.1,114.61,OK
00:24.6,-430.5,128.69,-184.15,114.61,OK
00:24.6,-342.35,128.69,-194,114.61,OK
00:24.6,-271,128.69,-206.5,114.61,OK
00:24.6,-181,128.69,-208.2,114.61,OK
00:24.6,-90.5,128.69,-201.4,114.61,OK
00:24.6,-1.4,128.69,-195.4,114.61,OK
00:24.6,51.95,128.69,-185.9,114.61,OK
00:24.6,109.1,128.69,-193,114.61,OK
00:24.6,166.1,128.69,-171.85,114.61,OK
00:24.7,205,128.69,-172.7,114.61,OK
00:24.7,233.65,128.69,-177,114.61,OK
00:24.7,236.05,128.69,-193.15,114.61,OK
00:24.7,248.35,128.69,-197.05,114.61,OK
00:24.7,274.1,128.69,-196.6,114.61,OK
00:24.7,256,128.69,-192.85,114.61,OK
00:24.7,287.8,128.69,-194.75,114.61,OK
00:24.7,235.6,128.69,-187.55,114.61,OK
00:24.7,211.25,128.69,-182.65,114.61,OK
00:24.7,162,128.69,-154.3,114.61,OK
00:24.7,143.5,128.69,-138.25,114.61,OK
00:24.8,96.4,128.69,-122.05,114.61,OK
00:24.8,55.45,128.69,-116.75,114.61,OK
00:24.8,21.5,128.69,-92.55,114.61,OK
00:24.8,-6.65,128.69,-106.05,114.61,OK
00:24.8,-17.65,128.69,-115.95,114.61,OK
00:24.8,-11.1,128.69,-108.2,114.61,OK
00:24.8,0.3,128.69,-105.35,114.61,OK
00:24.8,9.4,128.69,-104.25,114.61,OK
00:24.8,20.65,128.69,-93.9,114.61,OK
00:24.9,51.65,128.69,-101.5,114.61,OK
00:24.9,70.9,128.69,-105.45,114.61,OK
00:24.9,101.75,128.69,-109.45,114.61,OK
00:24.9,120.55,128.69,-100.6,114.61,OK
00:24.9,144.95,128.69,-99.3,114.61,OK
00:24.9,172.6,128.69,-98.4,114.61,OK
00:24.9,185.05,128.69,-86.8,114.61,OK
00:24.9,192.2,128.69,-83.6,114.61,OK
00:24.9,186.15,128.24,-87.55,114.61,OK
00:24.9,190.95,128.24,-89.45,114.61,OK
00:24.9,186.55,128.24,-69.95,114.61,OK
00:25.0,158.55,128.24,-51.95,114.61,OK
00:25.0,132,128.24,-48.25,114.61,OK
00:25.0,127.95,128.24,-28.6,114.61,OK
00:25.0,114,128.24,-9.95,114.61,OK
00:25.0,99.9,128.24,-0.75,114.61,OK
00:25.0,98.8,128.24,9.8,114.61,OK
00:25.0,86.55,128.24,42.25,114.61,OK
00:25.0,80.7,128.24,51.65,114.61,OK
00:25.0,75.3,128.24,48.1,114.61,OK
00:25.1,62.8,128.24,55.1,114.61,OK
00:25.1,51.6,128.24,61.8,114.61,OK
00:25.1,23.35,128.24,52.05,114.61,OK
00:25.1,-8.25,128.24,26.4,114.61,OK
00:25.1,-42.65,128.24,28.1,114.61,OK
00:25.1,-66,128.24,20.6,114.61,OK
00:25.1,-78.6,128.24,13.5,114.61,OK
00:25.1,-103.85,128.24,21.6,114.61,OK
00:25.1,-110.3,128.24,25.7,114.61,OK
00:25.1,-124.8,128.24,38.35,114.61,OK
00:25.2,-129.25,128.24,68.7,114.61,OK
00:25.2,-135.7,128.24,83.45,114.61,OK
00:25.2,-138.25,128.24,113.05,114.61,OK
00:25.2,-137.8,128.24,141.3,114.61,OK
00:25.2,-130.15,128.24,176.8,114.61,OK
00:25.2,-128.95,128.24,191.15,114.61,OK
00:25.2,-140.8,128.24,200.65,114.61,OK
00:25.2,-145.6,128.24,223.8,114.61,OK
00:25.2,-157.6,128.24,228.4,90.53,OK
00:25.2,-172.55,128.24,231.8,90.53,OK
00:25.2,-184.95,128.24,236.5,90.53,OK
00:25.3,-194.85,128.24,225.35,90.53,OK
00:25.3,-184.3,128.24,241.1,90.53,OK
00:25.3,-186.95,128.24,213.05,90.53,OK
00:25.3,-185.35,128.24,211.25,90.53,OK
00:25.3,-170.8,128.24,195.9,90.53,OK
00:25.3,-166.35,128.24,189.5,90.53,OK
00:25.3,-139.95,128.24,169.55,90.53,OK
00:25.3,-125.15,128.24,148,90.53,OK
00:25.3,-104.8,128.24,130.2,90.53,OK
00:25.3,-83.55,128.24,117.9,90.53,OK
00:25.4,-52.1,128.24,111.1,90.53,OK
00:25.4,-35.55,128.24,80.95,90.53,OK
00:25.4,-16,128.24,83.85,90.53,OK
00:25.4,-0.9,128.24,79.7,90.53,OK
00:25.4,33.35,128.24,71.75,90.53,OK
00:25.4,48.85,131.02,77.15,90.53,OK
00:25.4,76.2,131.02,69.35,90.53,OK
00:25.4,105.7,131.02,56.75,90.53,OK
00:25.4,134.95,131.02,61.5,90.53,OK
00:25.5,175.25,131.02,48.65,90.53,OK
00:25.5,218.3,131.02,17.4,90.53,OK
00:25.5,262.9,131.02,0.6,90.53,OK
00:25.5,316.7,131.02,-29.2,90.53,OK
00:25.5,364.05,131.02,-34.8,90.53,OK
00:25.5,402.9,131.02,-51.25,90.53,OK
00:25.5,436.8,131.02,-54.65,90.53,OK
00:25.5,430.9,131.02,-51.05,90.53,OK
00:25.5,382.8,131.02,-46.6,90.53,OK
00:25.5,277.9,131.02,-35.5,90.53,OK
00:25.6,126,131.02,-11.25,90.53,OK
00:25.6,-52.5,131.02,13.35,90.53,OK
00:25.6,-234.65,131.02,23.65,90.53,OK
00:25.6,-390.15,131.02,40.9,90.53,OK
00:25.6,-512.5,131.02,54.8,90.53,OK
00:25.6,-613.35,131.02,80.45,90.53,OK
00:25.6,-662.9,131.02,104.55,90.53,OK
00:25.6,-708.4,131.02,137.8,90.53,OK
00:25.6,-722,131.02,170.8,90.53,OK
00:25.6,-723.95,131.02,235.65,87.36,OK
00:25.6,-709.15,131.02,283.1,87.36,OK
00:25.7,-653.2,131.02,325.2,87.36,OK
00:25.7,-607.2,131.02,361.65,87.36,OK
00:25.7,-532.75,131.02,395.65,87.36,OK
00:25.7,-448.35,131.02,407.35,87.36,OK
00:25.7,-359.4,131.02,408.55,87.36,OK
00:25.7,-265.15,131.02,412.6,87.36,OK
00:25.7,-167.75,131.02,378.75,87.36,OK
00:25.7,-57.2,131.02,363.1,87.36,OK
00:25.7,35.05,131.02,339.4,87.36,OK
00:25.7,156.3,131.02,330.6,87.36,OK
00:25.8,251.45,131.02,308.45,87.36,OK
00:25.8,331.95,131.02,291.05,87.36,OK
00:25.8,430.15,131.02,277.55,87.36,OK
00:25.8,514.45,131.02,267.6,87.36,OK
00:25.8,579.95,131.02,268.3,87.36,OK
00:25.8,581.9,131.02,258.15,87.36,OK
00:25.8,514.6,131.02,256.3,87.36,OK
00:25.8,412.25,131.02,257.7,87.36,OK
00:25.8,297,131.02,276.3,87.36,OK
00:25.8,189.25,131.02,275.45,87.36,OK
00:25.9,72.65,131.02,285.6,87.36,OK
00:25.9,-16.65,131.02,300.45,87.36,OK
00:25.9,-81.4,131.02,317.05,87.36,OK
00:25.9,-120.35,131.02,317.25,87.36,OK
00:25.9,-145.9,131.02,310.05,87.36,OK
00:25.9,-201.15,131.02,315.1,87.36,OK
00:25.9,-180.65,131.02,307.1,87.36,OK
00:25.9,-204.15,131.02,291.4,87.36,OK
00:25.9,-191,131.02,274.65,87.36,OK
00:25.9,-179.9,131.02,233.9,87.36,OK
00:26.0,-150.35,131.02,191.6,87.36,OK
00:26.0,-102.3,131.02,156.7,87.36,OK
00:26.0,-71.15,131.02,112,87.36,OK
