wall_time,elapsed_s,marker,rawL,rawR,filtL,filtR
2025-10-27T17:43:53,20.657,none,1585,2605,-570.84,925.053
2025-10-27T17:43:53,20.719,none,1584,2559,-630.603,920.299
2025-10-27T17:43:53,20.719,none,1574,2587,-674.408,911.088
2025-10-27T17:43:53,20.719,none,1501,2618,-713.819,902.651
2025-10-27T17:43:53,20.782,none,1420,2687,-755.109,906.643
2025-10-27T17:43:53,20.782,none,1358,2787,-796.368,939.016
2025-10-27T17:43:53,20.782,none,1325,2811,-843.736,985.013
2025-10-27T17:43:53,20.828,none,1325,2800,-888.552,1022.467
2025-10-27T17:43:53,20.844,none,1337,2785,-915.736,1049.851
2025-10-27T17:43:53,20.844,none,1309,2769,-931.749,1059.427
2025-10-27T17:43:53,20.891,none,1287,2800,-939.397,1054.733
2025-10-27T17:43:53,20.891,none,1289,2870,-939.856,1059.029
2025-10-27T17:43:53,20.891,none,1278,2883,-942.531,1068.171
2025-10-27T17:43:53,20.953,none,1270,2865,-949.376,1076.968
2025-10-27T17:43:53,20.953,none,1259,2839,-953,1084.211
2025-10-27T17:43:53,20.953,none,1232,2793,-957.667,1076.44
2025-10-27T17:43:53,21.016,none,1265,2738,-956.133,1044.056
2025-10-27T17:43:53,21.016,none,1341,2646,-937.181,991.157
2025-10-27T17:43:53,21.016,none,1378,2545,-909.168,922.197
2025-10-27T17:43:53,21.078,none,1405,2535,-873.493,856.795
2025-10-27T17:43:53,21.078,none,1429,2597,-827.6,813.213
2025-10-27T17:43:53,21.078,none,1438,2672,-786.397,795.493
2025-10-27T17:43:53,21.141,none,1446,2749,-758.496,810.859
2025-10-27T17:43:53,21.141,none,1447,2804,-737.309,856.197
2025-10-27T17:43:53,21.141,none,1418,2797,-726.747,900.712
2025-10-27T17:43:53,21.188,none,1407,2803,-722.637,932.683
2025-10-27T17:43:53,21.203,none,1435,2819,-714.373,951.907
2025-10-27T17:43:53,21.203,none,1440,2795,-706.584,950.429
2025-10-27T17:43:53,21.25,none,1426,2798,-701.789,938.267
2025-10-27T17:43:53,21.25,none,1407,2818,-694.837,931.051
2025-10-27T17:43:53,21.266,none,1383,2803,-690.003,918.725
2025-10-27T17:43:53,21.313,none,1382,2807,-690.107,902.571
2025-10-27T17:43:53,21.313,none,1403,2811,-685.912,890.277
2025-10-27T17:43:53,21.313,none,1372,2817,-683.904,876.723
2025-10-27T17:43:53,21.375,none,1344,2857,-682.64,865.456
2025-10-27T17:43:53,21.375,none,1360,2864,-672.749,857.467
2025-10-27T17:43:53,21.375,none,1392,2818,-656.115,839.011
2025-10-27T17:43:53,21.438,none,1433,2768,-635.536,809.517
2025-10-27T17:43:53,21.438,none,1450,2751,-605.288,774.995
2025-10-27T17:43:53,21.438,none,1421,2723,-574.861,726.219
2025-10-27T17:43:53,21.5,none,1409,2709,-549.227,672.171
2025-10-27T17:43:53,21.5,none,1425,2749,-525.659,633.808
2025-10-27T17:43:53,21.5,none,1413,2748,-511.512,603.715
2025-10-27T17:43:53,21.563,none,1387,2768,-505.093,579.893
2025-10-27T17:43:53,21.563,none,1361,2807,-497.523,568.688
2025-10-27T17:43:53,21.563,none,1331,2800,-493.168,558.403
2025-10-27T17:43:54,21.61,none,1343,2805,-489.157,540.736
2025-10-27T17:43:54,21.61,none,1367,2821,-477.285,525.941
2025-10-27T17:43:54,21.625,none,1349,2797,-462.947,501.795
2025-10-27T17:43:54,21.672,none,1341,2773,-444.072,464.621
2025-10-27T17:43:54,21.672,none,1378,2731,-411.061,420.187
2025-10-27T17:43:54,21.672,none,1433,2620,-369.021,352.723
2025-10-27T17:43:54,21.735,none,1479,2538,-322.56,266.288
2025-10-27T17:43:54,21.735,none,1494,2529,-269.941,183.707
2025-10-27T17:43:54,21.735,none,1453,2544,-224.805,109.963
2025-10-27T17:43:54,21.797,none,1456,2559,-187.627,48.827
2025-10-27T17:43:54,21.797,none,1509,2615,-152.277,22.347
2025-10-27T17:43:54,21.797,none,1535,2635,-122.411,17.629
2025-10-27T17:43:54,21.86,none,1564,2657,-91.163,20.677
2025-10-27T17:43:54,21.86,none,1570,2707,-51.851,32.507
2025-10-27T17:43:54,21.86,none,1554,2709,-17.541,43.744
2025-10-27T17:43:54,21.922,none,1555,2737,5.437,51.397
2025-10-27T17:43:54,21.922,none,1535,2820,18.563,73.376
2025-10-27T17:43:54,21.922,none,1502,2854,18.816,99.181
2025-10-27T17:43:54,21.969,none,1477,2878,12.557,120.893
2025-10-27T17:43:54,21.969,none,1488,2894,11.36,146.285
2025-10-27T17:43:54,21.969,none,1507,2845,13.227,157.232
2025-10-27T17:43:54,22.032,none,1535,2784,23.864,140.656
2025-10-27T17:43:54,22.032,none,1571,2729,47.221,107.845
2025-10-27T17:43:54,22.032,none,1567,2647,73.525,55.6
2025-10-27T17:43:54,22.094,none,1573,2605,97.595,-6.541
2025-10-27T17:43:54,22.094,none,1576,2646,117.397,-49.328
2025-10-27T17:43:54,22.094,none,1535,2650,122.48,-78.067
2025-10-27T17:43:54,22.157,none,1535,2631,119.496,-98.819
2025-10-27T17:43:54,22.157,none,1535,2609,116.48,-106.981
2025-10-27T17:43:54,22.157,none,1525,2591,109.445,-110.005
2025-10-27T17:43:54,22.219,none,1532,2611,102.477,-117.115
2025-10-27T17:43:54,22.219,none,1581,2605,112.747,-126.152
2025-10-27T17:43:54,22.219,none,1580,2549,122.115,-142.419
2025-10-27T17:43:54,22.282,none,1570,2528,128.784,-158.16
2025-10-27T17:43:54,22.328,none,1568,2551,136.333,-165.109
2025-10-27T17:43:54,22.344,none,1569,2537,141.893,-177.989
2025-10-27T17:43:54,22.344,none,1589,2491,140.968,-197.997
2025-10-27T17:43:54,22.344,none,1615,2443,144.912,-215.677
2025-10-27T17:43:54,22.344,none,1618,2383,151.032,-240.552
2025-10-27T17:43:54,22.391,none,1627,2371,159.005,-271.912
2025-10-27T17:43:54,22.391,none,1669,2384,174.816,-297.307
2025-10-27T17:43:54,22.391,none,1683,2286,189.051,-332.333
2025-10-27T17:43:54,22.453,none,1677,2097,196.541,-394.424
2025-10-27T17:43:54,22.453,none,1679,1869,203.536,-488.557
2025-10-27T17:43:54,22.453,none,1673,1614,207.261,-629.291
2025-10-27T17:43:54,22.516,none,1687,1402,205.275,-812.757
2025-10-27T17:43:54,22.516,none,1722,1303,207.552,-994.435
2025-10-27T17:43:54,22.516,none,1746,1191,215.933,-1159.149
2025-10-27T17:43:55,22.578,none,1754,1079,225.704,-1299.368
2025-10-27T17:43:55,22.578,none,1731,922,232.445,-1418.664
2025-10-27T17:43:55,22.578,none,1729,763,236.336,-1525.832
2025-10-27T17:43:55,22.641,none,1781,643,243.749,-1635.165
2025-10-27T17:43:55,22.641,none,1808,570,251.781,-1734.352
2025-10-27T17:43:55,22.641,none,1742,529,245.08,-1817.173
2025-10-27T17:43:55,22.688,none,1712,496,236.971,-1873.509
2025-10-27T17:43:55,22.703,none,1719,486,230.68,-1898.915
2025-10-27T17:43:55,22.703,none,1697,496,209.797,-1897.805
2025-10-27T17:43:55,22.75,none,1645,531,173.493,-1875.008
2025-10-27T17:43:55,22.813,none,1556,588,133.056,-1832.712
2025-10-27T17:43:55,22.813,none,1427,625,73.515,-1776.76
2025-10-27T17:43:55,22.813,none,1296,646,-12.64,-1715.067
2025-10-27T17:43:55,22.813,none,1187,669,-114.933,-1651.192
2025-10-27T17:43:55,22.813,none,1103,679,-222.325,-1592.661
2025-10-27T17:43:55,22.875,none,1051,685,-321.139,-1544.485
2025-10-27T17:43:55,22.875,none,1063,710,-390.843,-1498.773
2025-10-27T17:43:55,22.875,none,1102,749,-426.003,-1449.707
2025-10-27T17:43:55,22.938,none,1147,765,-430.176,-1402.411
2025-10-27T17:43:55,22.938,none,1194,753,-408.184,-1359.888
2025-10-27T17:43:55,22.938,none,1235,732,-367.877,-1323.248
2025-10-27T17:43:55,23,none,1312,731,-315.104,-1292.277
2025-10-27T17:43:55,23,none,1410,774,-251.264,-1260.757
2025-10-27T17:43:55,23,none,1490,814,-181.392,-1224.621
2025-10-27T17:43:55,23.063,none,1580,845,-104.117,-1180.085
2025-10-27T17:43:55,23.063,none,1674,880,-17.573,-1124.52
2025-10-27T17:43:55,23.063,none,1755,912,68.381,-1062.595
2025-10-27T17:43:55,23.11,none,1838,974,149.976,-997.253
2025-10-27T17:43:55,23.11,none,1899,1069,226.557,-921.397
2025-10-27T17:43:55,23.125,none,1894,1116,283.2,-842.987
2025-10-27T17:43:55,23.172,none,1902,1169,321.981,-761.837
2025-10-27T17:43:55,23.172,none,1946,1236,352.979,-674.736
2025-10-27T17:43:55,23.172,none,2026,1264,383.115,-595.701
2025-10-27T17:43:55,23.235,none,2099,1330,415.416,-523.917
2025-10-27T17:43:55,23.235,none,2139,1439,456.451,-441.309
2025-10-27T17:43:55,23.235,none,2144,1521,496.539,-354.451
2025-10-27T17:43:55,23.297,none,2176,1616,533.821,-263.464
2025-10-27T17:43:55,23.297,none,2245,1712,568.523,-160.085
2025-10-27T17:43:55,23.297,none,2279,1808,595.093,-51.723
2025-10-27T17:43:55,23.36,none,2299,1929,617.424,58.075
2025-10-27T17:43:55,23.36,none,2337,2038,646.152,172.328
2025-10-27T17:43:55,23.36,none,2384,2113,677.587,281.656
2025-10-27T17:43:55,23.422,none,2461,2167,710.168,381.696
2025-10-27T17:43:55,23.422,none,2528,2227,748.685,473.912
2025-10-27T17:43:55,23.422,none,2523,2302,781.44,556.459
2025-10-27T17:43:55,23.469,none,2491,2423,799.536,640.835
2025-10-27T17:43:55,23.469,none,2480,2579,805.6,740.661
2025-10-27T17:43:55,23.485,none,2481,2683,796.283,849.4
2025-10-27T17:43:55,23.532,none,2496,2717,776.651,951.536
2025-10-27T17:43:55,23.532,none,2511,2707,761.235,1035.259
2025-10-27T17:43:55,23.532,none,2487,2691,747.669,1090.251
2025-10-27T17:43:56,23.594,none,2449,2738,729.013,1122.248
2025-10-27T17:43:56,23.594,none,2405,2877,701.744,1160.197
2025-10-27T17:43:56,23.594,none,2337,2998,658.299,1214.44
2025-10-27T17:43:56,23.657,none,2274,3060,599.789,1281.88
2025-10-27T17:43:56,23.657,none,2230,3093,537.88,1357.947
2025-10-27T17:43:56,23.657,none,2206,3071,479.291,1419.288
2025-10-27T17:43:56,23.719,none,2227,3071,434.059,1452.219
2025-10-27T17:43:56,23.719,none,2259,3063,409.157,1459.056
2025-10-27T17:43:56,23.782,none,2271,3010,399.384,1442.808
2025-10-27T17:43:56,23.782,none,2255,2977,395.237,1413.453
2025-10-27T17:43:56,23.782,none,2253,2992,395.48,1391.603
2025-10-27T17:43:56,23.782,none,2246,2992,390.171,1369.765
2025-10-27T17:43:56,23.828,none,2237,2989,376.741,1348.821
2025-10-27T17:43:56,23.844,none,2224,2973,358.531,1335.093
2025-10-27T17:43:56,23.844,none,2199,2897,338.797,1312.592
2025-10-27T17:43:56,23.891,none,2239,2795,327.659,1266.736
2025-10-27T17:43:56,23.891,none,2302,2725,330.637,1207.184
2025-10-27T17:43:56,23.891,none,2272,2736,329.573,1150.56
2025-10-27T17:43:56,23.953,none,2197,2775,316.347,1104.541
2025-10-27T17:43:56,23.953,none,2131,2827,295.264,1082.939
2025-10-27T17:43:56,24.016,none,2076,2843,255.739,1082.789
2025-10-27T17:43:56,24.016,none,2075,2863,204.067,1097.653
2025-10-27T17:43:56,24.016,none,2087,2854,161.392,1105.581
2025-10-27T17:43:56,24.016,none,2082,2767,133.208,1085.915
2025-10-27T17:43:56,24.078,none,2061,2720,114.411,1044.627
2025-10-27T17:43:56,24.141,none,2059,2723,106.413,999.213
2025-10-27T17:43:56,24.141,none,2017,2751,90.483,953.995
2025-10-27T17:43:56,24.141,none,1991,2786,67.365,915.997
2025-10-27T17:43:56,24.141,none,1983,2795,44.077,895.469
2025-10-27T17:43:56,24.141,none,1974,2777,23.389,879.123
2025-10-27T17:43:56,24.188,none,2006,2795,9.592,864.448
2025-10-27T17:43:56,24.203,none,2063,2841,15.445,852.395
2025-10-27T17:43:56,24.203,none,2090,2800,31.411,824.712
2025-10-27T17:43:56,24.25,none,2094,2720,49.045,779.325
2025-10-27T17:43:56,24.25,none,2078,2672,64.507,728.376
2025-10-27T17:43:56,24.25,none,2064,2624,69.853,665.027
2025-10-27T17:43:56,24.313,none,2078,2597,65.432,588.155
2025-10-27T17:43:56,24.313,none,2065,2622,51.717,525.419
2025-10-27T17:43:56,24.313,none,2001,2628,23.205,480.523
2025-10-27T17:43:56,24.375,none,1954,2624,-12.523,444.813
2025-10-27T17:43:56,24.375,none,1927,2659,-51.456,425.837
2025-10-27T17:43:56,24.375,none,1915,2666,-95.672,413.752
2025-10-27T17:43:56,24.438,none,1909,2651,-138.179,393.845
2025-10-27T17:43:56,24.438,none,1905,2641,-168.187,370.901
2025-10-27T17:43:56,24.438,none,1844,2668,-200.211,354.165
2025-10-27T17:43:56,24.5,none,1775,2773,-239.565,351.181
2025-10-27T17:43:56,24.5,none,1717,2923,-286.771,376.179
2025-10-27T17:43:56,24.5,none,1655,2993,-343.584,417.395
2025-10-27T17:43:56,24.563,none,1629,3010,-403.032,463.272
2025-10-27T17:43:57,24.61,none,1630,3018,-448.339,504.811
2025-10-27T17:43:57,24.61,none,1615,3017,-481.237,524.981
2025-10-27T17:43:57,24.625,none,1611,3050,-501.912,521.947
2025-10-27T17:43:57,24.625,none,1627,3058,-505.821,507.019
2025-10-27T17:43:57,24.625,none,1639,2983,-501.32,474.485
2025-10-27T17:43:57,24.672,none,1653,2923,-493.672,429.376
2025-10-27T17:43:57,24.672,none,1681,2931,-477.091,387.16
2025-10-27T17:43:57,24.672,none,1656,2982,-464.328,349.499
2025-10-27T17:43:57,24.735,none,1615,3045,-462.4,323.568
2025-10-27T17:43:57,24.735,none,1581,3088,-468.864,321.819
2025-10-27T17:43:57,24.735,none,1555,3052,-482.421,325.464
2025-10-27T17:43:57,24.797,none,1579,3024,-495.893,322.675
2025-10-27T17:43:57,24.797,none,1635,3017,-492.525,309.387
2025-10-27T17:43:57,24.797,none,1645,2989,-478.557,279.323
2025-10-27T17:43:57,24.86,none,1634,2962,-459.704,236.901
2025-10-27T17:43:57,24.86,none,1633,2923,-435.544,195.603
2025-10-27T17:43:57,24.86,none,1638,2835,-414.787,144.133
2025-10-27T17:43:57,24.922,none,1681,2789,-396.176,86.685
2025-10-27T17:43:57,24.922,none,1723,2769,-370.709,32.541
2025-10-27T17:43:57,24.922,none,1751,2716,-337.157,-25.152
2025-10-27T17:43:57,24.969,none,1808,2666,-292.061,-83.333
2025-10-27T17:43:57,24.969,none,1899,2633,-230.205,-128.733
2025-10-27T17:43:57,24.985,none,1975,2559,-162.48,-177.744
2025-10-27T17:43:57,25.032,none,2005,2551,-97.992,-222.467
2025-10-27T17:43:57,25.032,none,1975,2620,-45.733,-241.453
2025-10-27T17:43:57,25.032,none,1895,2681,-21.117,-237.565
2025-10-27T17:43:57,25.094,none,1853,2735,-23.061,-216.125
2025-10-27T17:43:57,25.094,none,1843,2778,-42.056,-171.352
2025-10-27T17:43:57,25.094,none,1806,2801,-74.344,-120.296
2025-10-27T17:43:57,25.157,none,1775,2784,-106.931,-85.936
2025-10-27T17:43:57,25.157,none,1745,2783,-129.803,-63.176
2025-10-27T17:43:57,25.157,none,1705,2775,-152.528,-52.035
2025-10-27T17:43:57,25.219,none,1682,2800,-177.899,-44.035
2025-10-27T17:43:57,25.219,none,1701,2784,-191.997,-43.616
2025-10-27T17:43:57,25.219,none,1680,2731,-203.851,-50.389
2025-10-27T17:43:57,25.282,none,1675,2689,-210.451,-65.421
2025-10-27T17:43:57,25.282,none,1698,2674,-204.307,-81.795
2025-10-27T17:43:57,25.282,none,1695,2672,-194.147,-103.437
2025-10-27T17:43:57,25.328,none,1683,2677,-190.197,-120.792
2025-10-27T17:43:57,25.344,none,1682,2659,-182.379,-131.053
2025-10-27T17:43:57,25.344,none,1648,2619,-180.437,-140.941
2025-10-27T17:43:57,25.391,none,1647,2603,-183.197,-151.365
2025-10-27T17:43:57,25.391,none,1679,2593,-178.765,-163.891
2025-10-27T17:43:57,25.391,none,1687,2550,-170.251,-186.352
2025-10-27T17:43:57,25.453,none,1700,2481,-159.056,-219.067
2025-10-27T17:43:57,25.453,none,1734,2402,-134.672,-259.189
2025-10-27T17:43:57,25.453,none,1737,2357,-110.163,-304.328
2025-10-27T17:43:57,25.516,none,1751,2363,-90.051,-345.285
2025-10-27T17:43:57,25.516,none,1777,2371,-67.072,-375.251
2025-10-27T17:43:57,25.516,none,1735,2382,-55.493,-388.973
2025-10-27T17:43:58,25.578,none,1679,2415,-61.955,-380.616
2025-10-27T17:43:58,25.578,none,1664,2442,-71.867,-358.405
2025-10-27T17:43:58,25.578,none,1647,2465,-87.856,-333.365
2025-10-27T17:43:58,25.641,none,1626,2495,-113.099,-304.437
2025-10-27T17:43:58,25.641,none,1634,2480,-128.336,-280.896
2025-10-27T17:43:58,25.641,none,1648,2393,-129.723,-281.144
2025-10-27T17:43:58,25.688,none,1712,2350,-115.579,-294.955
2025-10-27T17:43:58,25.703,none,1808,2353,-79.141,-312.227
2025-10-27T17:43:58,25.703,none,1886,2304,-23.333,-344.752
2025-10-27T17:43:58,25.75,none,1958,2238,44.707,-387.032
2025-10-27T17:43:58,25.75,none,2010,2195,119.659,-420.264
2025-10-27T17:43:58,25.75,none,2055,2134,190.051,-456.976
2025-10-27T17:43:58,25.813,none,2133,2064,256.016,-508.168
2025-10-27T17:43:58,25.813,none,2189,2012,316.707,-559.656
2025-10-27T17:43:58,25.813,none,2197,1920,363.712,-615.741
2025-10-27T17:43:58,25.875,none,2193,1874,398.699,-671.699
2025-10-27T17:43:58,25.875,none,2206,1872,426.517,-715.064
2025-10-27T17:43:58,25.875,none,2219,1872,440.672,-743.733
2025-10-27T17:43:58,25.938,none,2213,1894,441.947,-757.211
2025-10-27T17:43:58,25.938,none,2178,1954,434.416,-740.344
2025-10-27T17:43:58,25.938,none,2134,1954,418.749,-714.373
2025-10-27T17:43:58,26,none,2130,1957,399.48,-687.325
2025-10-27T17:43:58,26,none,2155,1998,382.253,-651.728
2025-10-27T17:43:58,26,none,2127,2038,360.179,-612.003
2025-10-27T17:43:58,26.047,none,2095,2064,338.189,-578.387
2025-10-27T17:43:58,26.063,none,2064,2090,318.416,-539
2025-10-27T17:43:58,26.063,none,2061,2065,298.6,-504.851
2025-10-27T17:43:58,26.11,none,2118,1999,285,-491.765
2025-10-27T17:43:58,26.172,none,2171,1942,287.408,-497.651
2025-10-27T17:43:58,26.172,none,2156,1917,293.08,-513.416
2025-10-27T17:43:58,26.172,none,2117,1938,297.072,-530.029
2025-10-27T17:43:58,26.172,none,2119,1970,302.085,-535.219
2025-10-27T17:43:58,26.188,none,2137,1967,299.368,-527.904
2025-10-27T17:43:58,26.235,none,2171,1918,292.819,-518.96
2025-10-27T17:43:58,26.235,none,2209,1853,296.573,-517.565
2025-10-27T17:43:58,26.235,none,2205,1793,306.832,-531.64
2025-10-27T17:43:58,26.297,none,2199,1810,315.005,-548.04
2025-10-27T17:43:58,26.297,none,2224,1847,324.291,-556.027
2025-10-27T17:43:58,26.297,none,2215,1838,324.939,-555.949
2025-10-27T17:43:58,26.36,none,2192,1831,313.573,-544.549
2025-10-27T17:43:58,26.36,none,2184,1831,301.672,-521.595
2025-10-27T17:43:58,26.36,none,2199,1791,294.128,-510.493
2025-10-27T17:43:58,26.422,none,2247,1772,291.245,-511
2025-10-27T17:43:58,26.422,none,2286,1792,297.981,-506.171
2025-10-27T17:43:58,26.422,none,2282,1808,308.589,-497.336
2025-10-27T17:43:58,26.469,none,2276,1869,319.819,-477.088
2025-10-27T17:43:58,26.469,none,2287,1975,330.709,-428.669
2025-10-27T17:43:58,26.485,none,2294,2037,334.059,-365.371
2025-10-27T17:43:58,26.532,none,2333,1995,338.035,-315.595
2025-10-27T17:43:58,26.532,none,2349,1958,346.429,-277.075
2025-10-27T17:43:58,26.532,none,2320,1945,350.339,-253.517
2025-10-27T17:43:59,26.594,none,2297,2020,347.299,-236.008
2025-10-27T17:43:59,26.594,none,2293,2127,341.709,-209.155
2025-10-27T17:43:59,26.594,none,2302,2128,329.672,-173.389
2025-10-27T17:43:59,26.657,none,2298,2091,313.237,-137.541
2025-10-27T17:43:59,26.657,none,2290,2093,300.683,-98.816
2025-10-27T17:43:59,26.657,none,2275,2085,289.392,-76.757
2025-10-27T17:43:59,26.719,none,2287,2098,280.888,-73.363
2025-10-27T17:43:59,26.719,none,2302,2103,273.304,-69.147
2025-10-27T17:43:59,26.719,none,2288,2061,263.493,-65.992
2025-10-27T17:43:59,26.782,none,2254,2075,248.392,-60.64
2025-10-27T17:43:59,26.782,none,2226,2162,230.803,-36.763
2025-10-27T17:43:59,26.782,none,2199,2229,205.683,-2.776
2025-10-27T17:43:59,26.828,none,2189,2267,175.816,37.088
2025-10-27T17:43:59,26.844,none,2215,2199,154.149,71.192
2025-10-27T17:43:59,26.844,none,2224,2081,141.091,78.693
2025-10-27T17:43:59,26.891,none,2239,2041,136.461,60.928
2025-10-27T17:43:59,26.891,none,2240,2127,137.28,47.024
2025-10-27T17:43:59,26.891,none,2181,2222,128.331,44.301
2025-10-27T17:43:59,26.953,none,2113,2317,100.901,73.389
2025-10-27T17:43:59,26.953,none,2089,2371,67.461,135.525
2025-10-27T17:43:59,26.953,none,2079,2361,29.688,202.152
2025-10-27T17:43:59,27.016,none,2113,2349,-0.955,247.973
2025-10-27T17:43:59,27.016,none,2134,2352,-15.232,274.571
2025-10-27T17:43:59,27.016,none,2113,2324,-20.016,276.285
2025-10-27T17:43:59,27.078,none,2098,2315,-23.171,265.584
2025-10-27T17:43:59,27.078,none,2110,2346,-22.203,263.349
2025-10-27T17:43:59,27.078,none,2106,2361,-29.093,266.755
2025-10-27T17:43:59,27.141,none,2091,2384,-43.472,274.405
2025-10-27T17:43:59,27.141,none,2075,2400,-57.019,290.915
2025-10-27T17:43:59,27.141,none,2023,2403,-77.848,309.531
2025-10-27T17:43:59,27.188,none,2032,2436,-98.941,328.061
2025-10-27T17:43:59,27.203,none,2096,2487,-105.979,353.157
2025-10-27T17:43:59,27.203,none,2143,2480,-100.061,371.488
2025-10-27T17:43:59,27.25,none,2146,2517,-89.669,393.061
2025-10-27T17:43:59,27.25,none,2128,2595,-71.792,428.595
2025-10-27T17:43:59,27.25,none,2093,2653,-61.963,467.973
2025-10-27T17:43:59,27.313,none,2082,2714,-66.229,507.976
2025-10-27T17:43:59,27.313,none,2096,2726,-76.163,550.344
2025-10-27T17:43:59,27.313,none,2096,2659,-85.925,570.685
2025-10-27T17:43:59,27.375,none,2122,2580,-86.384,558.811
2025-10-27T17:43:59,27.375,none,2174,2529,-69.256,524.768
2025-10-27T17:43:59,27.375,none,2223,2451,-40.275,463.115
2025-10-27T17:43:59,27.438,none,2239,2396,-11.211,388.627
2025-10-27T17:43:59,27.438,none,2215,2381,12.685,325.371
2025-10-27T17:43:59,27.5,none,2180,2343,24.069,271.16
2025-10-27T17:43:59,27.5,none,2185,2323,25.821,223.925
2025-10-27T17:43:59,27.5,none,2190,2373,18.691,202.835
2025-10-27T17:43:59,27.5,none,2147,2415,-0.224,201.477
2025-10-27T17:43:59,27.563,none,2101,2426,-23.456,205.493
2025-10-27T17:43:59,27.563,none,2080,2443,-43.808,220.605
2025-10-27T17:43:59,27.563,none,2069,2400,-67.235,231.2
2025-10-27T17:44:00,27.61,none,2082,2373,-88.872,226.397
2025-10-27T17:44:00,27.61,none,2089,2352,-100.237,208.907
2025-10-27T17:44:00,27.61,none,2060,2303,-107.931,179.352
2025-10-27T17:44:00,27.672,none,2016,2289,-119.912,143.603
2025-10-27T17:44:00,27.672,none,2013,2315,-129.989,121.627
2025-10-27T17:44:00,27.672,none,2021,2278,-140.853,97.819
2025-10-27T17:44:00,27.735,none,2047,2222,-147.805,67.293
2025-10-27T17:44:00,27.735,none,2074,2158,-143.453,33.984
2025-10-27T17:44:00,27.797,none,2076,2057,-129.827,-16.493
2025-10-27T17:44:00,27.797,none,2128,1955,-105.293,-92.037
2025-10-27T17:44:00,27.797,none,2179,1906,-72.349,-169.309
2025-10-27T17:44:00,27.797,none,2183,1872,-44.051,-241.461
2025-10-27T17:44:00,27.86,none,2154,1887,-27.211,-297.149
2025-10-27T17:44:00,27.922,none,2128,1921,-16.165,-325.373
2025-10-27T17:44:00,27.922,none,2131,1904,-14.928,-336.512
2025-10-27T17:44:00,27.922,none,2160,1895,-17.979,-339.821
2025-10-27T17:44:00,27.922,none,2179,1893,-17.829,-336.909
2025-10-27T17:44:00,27.922,none,2164,1861,-14.667,-343.389
2025-10-27T17:44:00,27.969,none,2150,1866,-8.917,-355.421
2025-10-27T17:44:00,28.032,none,2173,1925,0.955,-351.819
2025-10-27T17:44:00,28.094,none,2183,1989,7.091,-333.16
2025-10-27T17:44:00,28.094,none,2182,2044,9.344,-302.963
2025-10-27T17:44:00,28.094,none,2197,2067,17.688,-261.915
2025-10-27T17:44:00,28.094,none,2203,2017,30.008,-232.067
2025-10-27T17:44:00,28.094,none,2226,2018,42.213,-213.947
2025-10-27T17:44:00,28.094,none,2235,2093,54.077,-193.664
2025-10-27T17:44:00,28.11,none,2187,2173,56.445,-168.371
2025-10-27T17:44:00,28.157,none,2128,2259,44.061,-130.635
2025-10-27T17:44:00,28.157,none,2085,2375,22.112,-60.259
2025-10-27T17:44:00,28.157,none,2063,2409,-8.461,15.848
2025-10-27T17:44:00,28.219,none,2070,2426,-39.011,79.389
2025-10-27T17:44:00,28.219,none,2079,2427,-57.872,126.387
2025-10-27T17:44:00,28.219,none,2061,2371,-68.381,144.605
2025-10-27T17:44:00,28.282,none,2018,2361,-78.808,137.613
2025-10-27T17:44:00,28.282,none,1989,2423,-90.568,136.389
2025-10-27T17:44:00,28.282,none,1957,2479,-110.061,143.173
2025-10-27T17:44:00,28.328,none,1921,2521,-138.435,158.344
2025-10-27T17:44:00,28.328,none,1883,2559,-170.528,192.181
2025-10-27T17:44:00,28.328,none,1825,2559,-205.187,227.507
2025-10-27T17:44:00,28.391,none,1814,2608,-235.744,259.416
2025-10-27T17:44:00,28.453,none,1842,2637,-253.885,285.232
2025-10-27T17:44:00,28.453,none,1833,2623,-266.413,299.456
2025-10-27T17:44:00,28.453,none,1840,2544,-270.099,290.635
2025-10-27T17:44:00,28.453,none,1878,2446,-255.085,263.288
2025-10-27T17:44:00,28.453,none,1922,2334,-229.787,205.325
2025-10-27T17:44:00,28.516,none,1968,2293,-201.563,134.872
2025-10-27T17:44:00,28.516,none,2000,2303,-165.709,70.419
2025-10-27T17:44:00,28.516,none,1975,2278,-136.616,17.493
2025-10-27T17:44:01,28.578,none,1966,2256,-117.133,-19.875
2025-10-27T17:44:01,28.578,none,1985,2241,-102.736,-37.635
2025-10-27T17:44:01,28.578,none,2018,2192,-91.091,-56.693
2025-10-27T17:44:01,28.641,none,2059,2139,-77.917,-87.829
2025-10-27T17:44:01,28.641,none,2081,2096,-55.728,-121.877
2025-10-27T17:44:01,28.641,none,2071,2034,-34.219,-163.099
2025-10-27T17:44:01,28.688,none,2080,2037,-15.171,-199.936
2025-10-27T17:44:01,28.703,none,2082,2096,-2.52,-214.581
2025-10-27T17:44:01,28.703,none,2079,2096,1.416,-218.256
2025-10-27T17:44:01,28.75,none,2071,2085,-0.432,-215.189
2025-10-27T17:44:01,28.75,none,2069,2133,-0.395,-189.875
2025-10-27T17:44:01,28.766,none,2037,2225,-8.28,-146.683
2025-10-27T17:44:01,28.813,none,2009,2371,-22.008,-86.219
2025-10-27T17:44:01,28.813,none,1984,2499,-40.008,-0.573
2025-10-27T17:44:01,28.813,none,1954,2512,-62.229,89.112
2025-10-27T17:44:01,28.875,none,1959,2470,-82.773,159.859
