wall_time,elapsed_s,marker,rawL,rawR,filtL,filtR,baseLenL,baseLenR,autoBase
2025-10-31T16:42:52,0.000,none,1558,2170,0.000,0.000,1,1,1
2025-10-31T16:42:52,0.016,baseline,2032,2501,118.500,82.750,2,2,0
2025-10-31T16:42:52,0.031,baseline,2434,2739,221.000,144.833,3,3,0
2025-10-31T16:42:52,0.062,baseline,2687,2830,293.062,176.125,4,4,0
2025-10-31T16:42:53,0.078,baseline,2811,2803,335.770,179.780,5,5,0
2025-10-31T16:42:53,0.094,baseline,2809,2721,419.870,198.513,6,6,0
2025-10-31T16:42:53,0.125,baseline,2715,2585,428.441,158.156,7,7,0
2025-10-31T16:42:53,0.141,baseline,2559,2435,364.916,71.756,8,8,0
2025-10-31T16:42:53,0.156,baseline,2384,2288,251.222,-37.355,9,9,0
2025-10-31T16:42:53,0.187,baseline,2193,2150,104.862,-150.675,10,10,0
2025-10-31T16:42:53,0.203,baseline,2030,2055,-49.820,-254.354,11,11,0
2025-10-31T16:42:53,0.219,baseline,1913,2000,-191.941,-335.047,12,12,0
2025-10-31T16:42:53,0.250,baseline,1840,1989,-306.616,-385.662,13,13,0
2025-10-31T16:42:53,0.266,baseline,1806,1999,-387.443,-405.965,14,14,0
2025-10-31T16:42:53,0.281,baseline,1776,2005,-434.497,-400.792,15,15,0
2025-10-31T16:42:53,0.312,baseline,1723,1979,-460.190,-385.659,16,16,0
2025-10-31T16:42:53,0.328,baseline,1648,1920,-478.769,-374.521,17,17,0
2025-10-31T16:42:53,0.328,baseline,1556,1839,-502.058,-379.150,18,18,0
2025-10-31T16:42:53,0.375,baseline,1422,1715,-544.945,-410.451,19,19,0
2025-10-31T16:42:53,0.375,baseline,1275,1581,-609.561,-468.024,20,20,0
2025-10-31T16:42:53,0.391,baseline,1130,1441,-690.153,-545.679,21,21,0
2025-10-31T16:42:53,0.422,baseline,976,1307,-783.651,-635.212,22,22,0
2025-10-31T16:42:53,0.437,baseline,832,1191,-884.518,-728.672,23,23,0
2025-10-31T16:42:53,0.453,baseline,704,1097,-981.602,-813.723,24,24,0
2025-10-31T16:42:53,0.484,baseline,586,1008,-1070.884,-888.067,25,25,0
2025-10-31T16:42:53,0.500,baseline,480,939,-1150.933,-947.316,26,26,0
2025-10-31T16:42:53,0.516,baseline,414,894,-1212.817,-988.696,27,27,0
2025-10-31T16:42:53,0.547,baseline,358,873,-1257.282,-1011.749,28,28,0
2025-10-31T16:42:53,0.562,baseline,315,852,-1285.543,-1021.348,29,29,0
2025-10-31T16:42:53,0.578,baseline,279,849,-1298.718,-1015.397,30,30,0
2025-10-31T16:42:53,0.609,baseline,240,829,-1300.157,-1001.488,31,31,0
2025-10-31T16:42:53,0.625,baseline,210,797,-1296.140,-986.744,32,32,0
2025-10-31T16:42:53,0.641,baseline,190,763,-1286.731,-976.114,33,33,0
2025-10-31T16:42:53,0.672,baseline,159,735,-1276.639,-968.213,34,34,0
2025-10-31T16:42:53,0.687,baseline,144,735,-1264.032,-960.917,35,35,0
2025-10-31T16:42:53,0.703,baseline,227,851,-1229.250,-928.271,36,36,0
2025-10-31T16:42:53,0.719,baseline,446,1120,-1148.070,-838.777,37,37,0
2025-10-31T16:42:53,0.734,baseline,813,1510,-994.700,-669.865,38,38,0
2025-10-31T16:42:53,0.750,baseline,1301,1978,-745.098,-409.380,39,39,0
2025-10-31T16:42:53,0.781,baseline,1830,2400,-396.563,-73.808,40,40,0
2025-10-31T16:42:53,0.797,baseline,2320,2738,22.107,296.339,41,41,0
2025-10-31T16:42:53,0.812,baseline,2719,2973,465.373,650.692,42,42,0
2025-10-31T16:42:53,0.844,baseline,2982,3071,877.703,939.684,43,43,0
2025-10-31T16:42:53,0.859,baseline,3123,3056,1212.836,1127.905,44,44,0
2025-10-31T16:42:53,0.875,baseline,3138,2977,1440.297,1214.390,45,45,0
2025-10-31T16:42:53,0.906,baseline,3029,2851,1546.147,1208.783,46,46,0
2025-10-31T16:42:53,0.922,baseline,2866,2709,1540.433,1130.150,47,47,0
2025-10-31T16:42:53,0.937,baseline,2689,2559,1449.449,1005.244,48,48,0
2025-10-31T16:42:53,0.969,baseline,2502,2436,1296.852,862.334,49,49,0
2025-10-31T16:42:53,0.984,baseline,2348,2341,1114.933,719.678,50,50,0
2025-10-31T16:42:53,1.000,baseline,2226,2275,934.687,592.029,51,51,0
2025-10-31T16:42:53,1.031,baseline,2151,2252,775.718,490.537,52,52,0
2025-10-31T16:42:53,1.047,baseline,2096,2249,644.134,420.085,53,53,0
2025-10-31T16:42:53,1.062,baseline,2047,2244,542.426,374.318,54,54,0
2025-10-31T16:42:54,1.078,baseline,1971,2212,458.158,341.923,55,55,0
2025-10-31T16:42:54,1.094,baseline,1875,2138,380.716,308.672,56,56,0
2025-10-31T16:42:54,1.109,baseline,1762,2047,297.346,262.765,57,57,0
2025-10-31T16:42:54,1.141,baseline,1635,1934,201.411,196.142,58,58,0
2025-10-31T16:42:54,1.156,baseline,1484,1795,87.175,104.410,59,59,0
2025-10-31T16:42:54,1.172,baseline,1328,1659,-40.792,-6.156,60,60,0
2025-10-31T16:42:54,1.203,baseline,1170,1520,-178.793,-127.631,61,61,0
2025-10-31T16:42:54,1.219,baseline,1038,1398,-318.279,-253.211,62,62,0
2025-10-31T16:42:54,1.234,baseline,912,1293,-455.360,-375.221,63,63,0
2025-10-31T16:42:54,1.266,baseline,811,1213,-580.503,-483.742,64,64,0
2025-10-31T16:42:54,1.281,baseline,722,1154,-690.610,-575.498,65,65,0
2025-10-31T16:42:54,1.297,baseline,659,1130,-780.457,-643.310,66,66,0
2025-10-31T16:42:54,1.359,baseline,629,1123,-849.013,-687.577,67,67,0
2025-10-31T16:42:54,1.359,baseline,599,1103,-897.812,-714.585,68,68,0
2025-10-31T16:42:54,1.359,baseline,562,1069,-933.473,-732.288,69,69,0
2025-10-31T16:42:54,1.422,baseline,559,1067,-951.866,-738.662,70,70,0
2025-10-31T16:42:54,1.422,baseline,557,1062,-958.171,-741.357,71,71,0
2025-10-31T16:42:54,1.422,baseline,511,1019,-967.741,-751.267,72,72,0
2025-10-31T16:42:54,1.484,baseline,496,994,-974.417,-762.178,73,73,0
