wall_time,elapsed_s,marker,beat_id,footL_idx,peakL_idx,footR_idx,peakR_idx,RT_L_ms,RT_R_ms,DeltaRT_ms,AUSP_L,AUSP_R,AUSPR,DeltaTD_ms,DeltaTD_ms_signed,HSI,risk,baseL,baseR,alpha_used,auto_baseline_active,Amp_L,Amp_R,AmpRatio,AmpNorm_L,AmpNorm_R,AmpRatio_norm,dir_amp,PAD_ms,PAD_sign,PWTT_sigma10
2025-10-31T19:24:00,0.953,baseline,1,34,41,33,40,140.0,140.0,0.0,0.143599,0.166976,1.162789,20.0,-20.0,0.575,OK,140.4562,122.4833,0.10,0,1191.593439,1489.421613,1.249941,,,,BAL,-20.0,-,
2025-10-31T19:24:00,1.641,baseline,2,67,74,66,73,140.0,140.0,0.0,0.118341,0.151602,1.221926,20.0,-20.0,0.764,OK,138.8653,138.5108,0.10,0,1203.247022,1547.710448,1.286278,,,,BAL,-20.0,-,
2025-10-31T19:24:01,2.297,baseline,3,101,108,100,107,140.0,140.0,0.0,0.105622,0.222435,1.281064,20.0,-20.0,0.944,OK,135.9645,175.1920,0.10,0,1035.448000,1331.634667,1.286047,,,,BAL,-20.0,-,0.000
2025-10-31T19:24:02,2.953,baseline,4,134,141,132,139,140.0,140.0,0.0,0.154540,0.183529,1.234324,40.0,-40.0,0.802,OK,138.7998,215.8128,0.10,0,838.789333,1305.642667,1.556580,,,,L↓,-40.0,-,8.660
2025-10-31T19:24:02,3.672,baseline,5,166,173,165,172,140.0,140.0,0.0,0.191933,0.206190,1.187585,20.0,-20.0,0.655,OK,153.3032,243.0001,0.10,0,1034.485333,1458.474667,1.409855,,,,L↓,-20.0,-,8.000
2025-10-31T19:24:03,4.391,baseline,6,199,206,197,204,140.0,140.0,0.0,0.171543,0.104973,1.187585,40.0,-40.0,0.655,OK,162.8723,240.2808,0.10,0,996.616000,1495.381333,1.500459,0.962945,1.014541,1.053582,BAL,-40.0,-,9.428
2025-10-31T19:24:04,4.938,baseline,7,231,238,230,237,140.0,140.0,0.0,0.117741,0.072619,1.074279,20.0,-20.0,0.273,OK,161.4200,220.3350,0.10,0,1091.381333,1363.973333,1.249768,1.054018,0.935205,0.887276,BAL,-20.0,-,9.035
2025-10-31T19:24:04,5.594,baseline,8,264,271,263,270,140.0,140.0,0.0,0.138124,0.102275,0.740453,20.0,-20.0,1.145,OK,159.1092,206.9218,0.10,0,1078.472000,1362.874667,1.263709,1.020353,0.965739,0.946476,BAL,-20.0,-,8.660
2025-10-31T19:24:05,6.250,baseline,9,297,304,295,302,140.0,140.0,0.0,0.151122,0.108475,0.717798,40.0,-40.0,1.264,OK,157.8801,202.5012,0.10,0,1065.805333,1550.301333,1.454582,1.000000,1.062961,1.062961,BAL,-40.0,-,9.428
2025-10-31T19:24:06,6.860,baseline,10,328,335,327,334,140.0,140.0,0.0,0.158977,0.155810,0.717798,20.0,-20.0,1.264,OK,160.6150,203.9185,0.10,0,1157.066667,1388.738667,1.200224,1.079214,0.975507,0.903906,BAL,-20.0,-,9.165
2025-10-31T19:24:06,7.516,baseline,11,360,367,359,366,140.0,140.0,0.0,0.262736,0.231184,0.740453,20.0,-20.0,1.145,OK,170.5161,212.2972,0.10,0,1274.725333,1497.024000,1.174389,1.181974,1.026431,0.868405,BAL,-20.0,-,9.165
2025-10-31T19:24:07,8.110,baseline,12,392,399,391,398,140.0,140.0,0.0,0.293856,0.235510,0.801446,20.0,-20.0,0.844,OK,182.2561,221.0245,0.10,0,1269.717333,1537.629333,1.211001,1.170325,1.043205,0.891380,BAL,-20.0,-,9.165
2025-10-31T19:24:08,8.781,baseline,13,423,430,422,429,140.0,140.0,0.0,0.180574,0.130207,0.801446,20.0,-20.0,0.844,OK,187.5866,222.8081,0.10,0,1490.712000,1702.941333,1.142368,1.365895,1.143357,0.837076,BAL,-20.0,-,9.165
