wall_time,elapsed_s,marker,rawL,rawR,filtL,filtR
2025-10-27T20:59:12,1.844,none,604,227,0.000,0.000
2025-10-27T20:59:12,1.859,none,1203,31,149.750,-49.000
2025-10-27T20:59:12,1.890,none,2177,29,382.833,-54.889
2025-10-27T20:59:12,1.906,none,3102,133,619.750,-34.167
2025-10-27T20:59:12,1.922,none,3795,135,819.560,-22.533
2025-10-27T20:59:12,1.969,none,3920,208,1110.193,-6.367
2025-10-27T20:59:12,1.969,none,3952,455,1304.893,69.433
2025-10-27T20:59:12,1.984,none,3915,1103,1351.393,245.342
2025-10-27T20:59:12,2.015,none,3947,1623,1283.249,476.697
2025-10-27T20:59:12,2.031,none,3792,2126,1109.749,775.697
2025-10-27T20:59:12,2.047,none,3273,1890,861.352,992.803
2025-10-27T20:59:12,2.078,none,2733,1285,546.469,1039.520
2025-10-27T20:59:12,2.094,none,2411,753,215.076,873.730
2025-10-27T20:59:12,2.109,none,2461,402,-80.465,568.603
2025-10-27T20:59:12,2.125,none,2827,230,-253.485,169.069
2025-10-27T20:59:12,2.140,none,3275,233,-233.059,-153.391
2025-10-27T20:59:12,2.156,none,3661,234,-41.140,-340.061
2025-10-27T20:59:12,2.187,none,3891,231,241.719,-416.512
2025-10-27T20:59:12,2.203,none,3930,238,505.631,-422.488
2025-10-27T20:59:12,2.219,none,3916,235,683.741,-397.764
2025-10-27T20:59:12,2.250,none,3915,230,768.840,-377.158
2025-10-27T20:59:12,2.265,none,3861,234,767.941,-358.105
2025-10-27T20:59:12,2.281,none,3163,239,591.696,-339.369
2025-10-27T20:59:12,2.312,none,2215,234,235.545,-324.571
2025-10-27T20:59:12,2.328,none,1349,237,-268.309,-309.961
2025-10-27T20:59:12,2.344,none,755,238,-865.402,-295.419
2025-10-27T20:59:12,2.375,none,499,234,-1478.131,-283.526
2025-10-27T20:59:12,2.390,none,384,240,-1956.610,-272.360
2025-10-27T20:59:12,2.406,none,354,240,-2242.743,-261.058
2025-10-27T20:59:12,2.437,none,353,240,-2354.526,-251.105
2025-10-27T20:59:12,2.453,none,354,240,-2350.440,-242.015
2025-10-27T20:59:12,2.469,none,354,240,-2299.779,-232.751
2025-10-27T20:59:12,2.484,none,351,240,-2231.664,-225.211
2025-10-27T20:59:12,2.500,none,364,254,-2159.706,-215.428
2025-10-27T20:59:12,2.515,none,384,274,-2087.990,-202.267
2025-10-27T20:59:13,2.547,none,361,349,-2024.995,-175.096
2025-10-27T20:59:13,2.562,none,334,345,-1970.837,-149.628
2025-10-27T20:59:13,2.578,none,329,304,-1920.215,-132.988
2025-10-27T20:59:13,2.609,none,289,222,-1882.790,-135.631
2025-10-27T20:59:13,2.625,none,387,306,-1832.518,-125.850
2025-10-27T20:59:13,2.640,none,393,806,-1779.146,-33.443
2025-10-27T20:59:13,2.672,none,381,1744,-1725.364,240.618
2025-10-27T20:59:13,2.687,none,384,2605,-1672.427,684.430
2025-10-27T20:59:13,2.703,none,385,3199,-1613.775,1250.161
2025-10-27T20:59:13,2.734,none,373,3659,-1578.902,1876.781
2025-10-27T20:59:13,2.750,none,384,4055,-1544.702,2469.635
2025-10-27T20:59:13,2.765,none,630,4095,-1461.567,2874.759
2025-10-27T20:59:13,2.797,none,1535,4095,-1204.304,3103.869
2025-10-27T20:59:13,2.812,none,2454,4095,-773.169,3213.173
2025-10-27T20:59:13,2.828,none,3499,4095,-144.174,3231.501
2025-10-27T20:59:13,2.844,none,4018,4095,571.453,3173.277
2025-10-27T20:59:13,2.859,none,4014,4095,1223.778,3109.709
2025-10-27T20:59:13,2.875,none,4043,4095,1691.783,3048.640
2025-10-27T20:59:13,2.906,none,4019,4095,1966.253,2989.924
2025-10-27T20:59:13,2.922,none,3996,4095,2026.619,2933.429
2025-10-27T20:59:13,2.937,none,3572,3394,1901.427,2741.335
2025-10-27T20:59:13,2.969,none,3696,2339,1804.291,2346.340
2025-10-27T20:59:13,2.984,none,3803,1346,1724.841,1763.951
2025-10-27T20:59:13,3.000,none,3860,622,1663.298,1050.008
2025-10-27T20:59:13,3.031,none,3877,201,1611.244,266.039
2025-10-27T20:59:13,3.047,none,3887,128,1645.861,-380.916
2025-10-27T20:59:13,3.062,none,3876,121,1653.808,-810.924
2025-10-27T20:59:13,3.094,none,3863,123,1638.470,-1038.261
2025-10-27T20:59:13,3.109,none,3869,125,1613.784,-1119.300
2025-10-27T20:59:13,3.125,none,3866,128,1585.975,-1115.884
2025-10-27T20:59:13,3.156,none,3826,124,1549.156,-1099.218
2025-10-27T20:59:13,3.172,none,3851,128,1520.374,-1080.912
2025-10-27T20:59:13,3.187,none,3854,125,1495.542,-1064.125
2025-10-27T20:59:13,3.234,none,3815,125,1462.558,-1048.228
2025-10-27T20:59:13,3.234,none,3834,128,1434.724,-1032.800
2025-10-27T20:59:13,3.281,none,3856,128,1419.826,-1017.030
2025-10-27T20:59:13,3.297,none,3822,129,1393.808,-1002.292
2025-10-27T20:59:13,3.297,none,3837,128,1370.811,-987.572
2025-10-27T20:59:13,3.344,none,3819,134,1352.544,-972.070
2025-10-27T20:59:13,3.344,none,3830,133,1333.211,-957.757
2025-10-27T20:59:13,3.344,none,3814,128,1301.698,-946.999
2025-10-27T20:59:13,3.406,none,3823,137,1275.575,-937.662
2025-10-27T20:59:13,3.406,none,3819,140,1244.987,-930.488
2025-10-27T20:59:13,3.406,none,3814,142,1218.664,-926.715
2025-10-27T20:59:13,3.469,none,3824,141,1195.563,-925.469
2025-10-27T20:59:13,3.469,none,3792,144,1178.163,-922.717
2025-10-27T20:59:13,3.469,none,3792,144,1166.376,-920.653
2025-10-27T20:59:14,3.531,none,3804,147,1162.464,-915.744
2025-10-27T20:59:14,3.594,none,3783,140,1157.688,-908.656
2025-10-27T20:59:14,3.594,none,3741,112,1142.725,-901.581
2025-10-27T20:59:14,3.594,none,3747,109,1133.757,-891.128
2025-10-27T20:59:14,3.594,none,3731,103,1118.501,-879.552
2025-10-27T20:59:14,3.594,none,3777,107,1106.107,-868.603
2025-10-27T20:59:14,3.656,none,3766,101,1091.795,-860.605
2025-10-27T20:59:14,3.656,none,3751,128,1080.283,-846.707
2025-10-27T20:59:14,3.656,none,3729,134,1063.224,-835.493
2025-10-27T20:59:14,3.703,none,3725,130,1051.056,-826.755
2025-10-27T20:59:14,3.703,none,3762,112,1041.075,-823.821
2025-10-27T20:59:14,3.703,none,3761,118,1037.024,-818.971
2025-10-27T20:59:14,3.765,none,3760,111,1038.653,-820.861
2025-10-27T20:59:14,3.765,none,3664,34,1027.363,-839.093
2025-10-27T20:59:14,3.828,none,3754,88,1035.328,-845.613
2025-10-27T20:59:14,3.828,none,3722,75,1027.659,-851.013
2025-10-27T20:59:14,3.828,none,3737,80,1018.680,-856.523
2025-10-27T20:59:14,3.828,none,3745,80,1004.696,-860.544
2025-10-27T20:59:14,3.890,none,3742,83,1000.677,-848.675
2025-10-27T20:59:14,3.953,none,3751,118,971.501,-840.685
2025-10-27T20:59:14,3.953,none,3807,592,952.288,-736.672
2025-10-27T20:59:14,3.953,none,3712,1410,906.179,-473.589
2025-10-27T20:59:14,3.953,none,3742,2443,861.821,-10.200
2025-10-27T20:59:14,3.953,none,3742,3157,816.995,587.197
2025-10-27T20:59:14,4.000,none,3728,3826,767.243,1301.523
2025-10-27T20:59:14,4.015,none,3709,4095,702.664,1965.507
2025-10-27T20:59:14,4.015,none,3456,4095,607.195,2458.768
2025-10-27T20:59:14,4.062,none,3133,4095,442.832,2741.115
2025-10-27T20:59:14,4.078,none,2845,4095,223.280,2878.451
2025-10-27T20:59:14,4.078,none,2217,4095,-115.096,2881.549
2025-10-27T20:59:14,4.125,none,1424,4095,-602.237,2831.019
2025-10-27T20:59:14,4.125,none,811,4095,-1154.525,2780.403
2025-10-27T20:59:14,4.125,none,449,4095,-1707.448,2729.872
2025-10-27T20:59:14,4.187,none,320,4095,-2221.752,2680.560
2025-10-27T20:59:14,4.187,none,303,4095,-2608.627,2634.979
2025-10-27T20:59:14,4.187,none,304,4095,-2833.568,2595.533
2025-10-27T20:59:14,4.250,none,304,4095,-2934.301,2564.027
2025-10-27T20:59:14,4.250,none,304,4095,-2962.285,2541.461
2025-10-27T20:59:14,4.250,none,304,4095,-2964.451,2527.560
2025-10-27T20:59:14,4.312,none,304,4095,-2962.555,2519.928
2025-10-27T20:59:14,4.375,none,304,4095,-2957.789,2516.269
2025-10-27T20:59:14,4.375,none,295,4095,-2949.283,2515.000
2025-10-27T20:59:14,4.375,none,321,4095,-2927.285,2514.893
2025-10-27T20:59:14,4.375,none,319,4095,-2896.037,2514.893
2025-10-27T20:59:14,4.375,none,320,4095,-2855.608,2514.893
2025-10-27T20:59:14,4.422,none,323,4095,-2807.941,2514.893
2025-10-27T20:59:14,4.422,none,330,3946,-2752.995,2485.491
2025-10-27T20:59:14,4.437,none,330,3969,-2701.947,2461.024
2025-10-27T20:59:14,4.484,none,330,4087,-2651.717,2458.309
2025-10-27T20:59:14,4.484,none,327,4095,-2603.155,2452.512
2025-10-27T20:59:14,4.484,none,329,4095,-2555.448,2439.384
2025-10-27T20:59:15,4.547,none,327,4095,-2509.957,2446.397
2025-10-27T20:59:15,4.547,none,326,4095,-2464.973,2438.091
2025-10-27T20:59:15,4.547,none,327,4077,-2418.941,2393.901
2025-10-27T20:59:15,4.609,none,325,3824,-2372.224,2292.320
2025-10-27T20:59:15,4.609,none,330,3727,-2324.749,2169.059
2025-10-27T20:59:15,4.609,none,331,3504,-2276.661,2001.448
2025-10-27T20:59:15,4.672,none,329,3195,-2228.811,1774.243
2025-10-27T20:59:15,4.672,none,328,2825,-2181.525,1479.965
2025-10-27T20:59:15,4.672,none,323,2480,-2134.901,1170.891
2025-10-27T20:59:15,4.734,none,330,2153,-2087.901,820.019
2025-10-27T20:59:15,4.734,none,330,1906,-2041.243,468.608
2025-10-27T20:59:15,4.734,none,330,1586,-1994.272,119.288
2025-10-27T20:59:15,4.781,none,330,1402,-1947.027,-189.027
2025-10-27T20:59:15,4.797,none,327,1465,-1899.469,-413.032
2025-10-27T20:59:15,4.797,none,331,1735,-1852.560,-516.515
2025-10-27T20:59:15,4.844,none,326,2063,-1806.629,-505.392
2025-10-27T20:59:15,4.844,none,329,2272,-1760.107,-390.285
2025-10-27T20:59:15,4.844,none,333,2320,-1712.904,-231.227
2025-10-27T20:59:15,4.906,none,333,2496,-1665.115,-52.296
2025-10-27T20:59:15,4.969,none,332,2747,-1618.376,120.168
2025-10-27T20:59:15,4.969,none,331,2960,-1570.864,267.261
2025-10-27T20:59:15,4.969,none,331,3107,-1523.973,399.749
2025-10-27T20:59:15,4.969,none,334,3199,-1477.344,538.736
2025-10-27T20:59:15,4.969,none,329,3208,-1431.787,642.443
2025-10-27T20:59:15,5.031,none,332,3008,-1385.469,655.272
2025-10-27T20:59:15,5.031,none,330,2831,-1339.432,590.440
2025-10-27T20:59:15,5.031,none,335,2788,-1292.627,488.381
2025-10-27T20:59:15,5.094,none,333,2837,-1246.939,378.595
2025-10-27T20:59:15,5.094,none,333,2960,-1200.424,292.160
2025-10-27T20:59:15,5.094,none,335,3016,-1154.189,256.797
2025-10-27T20:59:15,5.140,none,334,2975,-1107.811,248.147
2025-10-27T20:59:15,5.156,none,331,2863,-1062.995,225.539
2025-10-27T20:59:15,5.156,none,336,2714,-1016.835,163.725
2025-10-27T20:59:15,5.203,none,336,2555,-970.699,46.664
2025-10-27T20:59:15,5.203,none,336,2395,-925.005,-111.928
2025-10-27T20:59:15,5.219,none,331,2235,-880.117,-292.301
2025-10-27T20:59:15,5.265,none,331,2019,-834.605,-491.269
2025-10-27T20:59:15,5.265,none,332,1776,-790.056,-706.803
2025-10-27T20:59:15,5.265,none,329,1535,-746.011,-936.128
2025-10-27T20:59:15,5.328,none,336,1413,-700.672,-1155.333
2025-10-27T20:59:15,5.328,none,334,1376,-654.805,-1347.749
2025-10-27T20:59:15,5.328,none,334,1307,-608.987,-1508.949
2025-10-27T20:59:15,5.390,none,336,1210,-562.771,-1639.309
2025-10-27T20:59:15,5.390,none,334,1087,-516.376,-1744.795
2025-10-27T20:59:15,5.390,none,336,898,-470.755,-1860.928
2025-10-27T20:59:15,5.453,none,336,693,-424.805,-2005.293
2025-10-27T20:59:15,5.453,none,336,606,-378.869,-2145.088
2025-10-27T20:59:15,5.453,none,336,590,-333.333,-2258.832
2025-10-27T20:59:15,5.515,none,335,588,-287.661,-2337.157
2025-10-27T20:59:15,5.515,none,335,643,-242.648,-2356.661
2025-10-27T20:59:15,5.515,none,335,657,-198.315,-2325.109
2025-10-27T20:59:16,5.562,none,336,601,-155.405,-2282.939
2025-10-27T20:59:16,5.562,none,336,511,-114.888,-2252.856
2025-10-27T20:59:16,5.578,none,337,419,-78.005,-2239.605
2025-10-27T20:59:16,5.625,none,336,336,-47.419,-2253.136
2025-10-27T20:59:16,5.625,none,336,274,-23.888,-2280.845
2025-10-27T20:59:16,5.625,none,338,224,-7.320,-2306.349
2025-10-27T20:59:16,5.687,none,341,196,3.101,-2318.613
2025-10-27T20:59:16,5.687,none,338,199,7.616,-2311.291
2025-10-27T20:59:16,5.687,none,338,211,9.339,-2284.635
2025-10-27T20:59:16,5.750,none,336,221,9.309,-2243.437
2025-10-27T20:59:16,5.750,none,341,240,9.485,-2188.483
2025-10-27T20:59:16,5.750,none,340,263,8.821,-2123.507
2025-10-27T20:59:16,5.812,none,339,277,8.557,-2056.539
2025-10-27T20:59:16,5.812,none,339,325,8.291,-1982.675
2025-10-27T20:59:16,5.812,none,341,349,8.787,-1906.352
2025-10-27T20:59:16,5.875,none,341,377,8.328,-1828.595
2025-10-27T20:59:16,5.875,none,345,411,8.896,-1749.032
2025-10-27T20:59:16,5.875,none,339,438,8.507,-1667.299
2025-10-27T20:59:16,5.922,none,346,502,9.549,-1582.837
2025-10-27T20:59:16,5.922,none,342,611,9.483,-1482.472
2025-10-27T20:59:16,5.937,none,348,688,10.621,-1373.472
2025-10-27T20:59:16,5.984,none,349,644,11.179,-1280.715
2025-10-27T20:59:16,5.984,none,346,604,12.336,-1201.800
2025-10-27T20:59:16,5.984,none,342,650,11.320,-1126.880
2025-10-27T20:59:16,6.047,none,343,787,11.293,-1046.432
2025-10-27T20:59:16,6.047,none,347,949,10.859,-949.344
2025-10-27T20:59:16,6.047,none,342,1023,9.235,-829.693
2025-10-27T20:59:16,6.109,none,348,1079,9.400,-692.832
2025-10-27T20:59:16,6.109,none,347,1153,10.155,-552.693
2025-10-27T20:59:16,6.109,none,349,1234,11.104,-426.523
2025-10-27T20:59:16,6.172,none,349,1409,11.256,-301.379
2025-10-27T20:59:16,6.172,none,347,1727,11.997,-132.651
2025-10-27T20:59:16,6.172,none,347,2055,11.536,84.291
2025-10-27T20:59:16,6.234,none,349,2271,11.669,322.453
2025-10-27T20:59:16,6.281,none,357,2455,12.979,573.699
2025-10-27T20:59:16,6.281,none,357,2667,14.269,824.699
2025-10-27T20:59:16,6.297,none,359,2877,16.333,1047.237
2025-10-27T20:59:16,6.297,none,358,3010,18.179,1225.523
2025-10-27T20:59:16,6.297,none,359,3129,19.800,1381.005
2025-10-27T20:59:16,6.344,none,361,3265,20.200,1525.147
2025-10-27T20:59:16,6.344,none,362,3265,20.784,1627.123
2025-10-27T20:59:16,6.344,none,364,3134,21.363,1662.661
2025-10-27T20:59:16,6.406,none,362,2992,21.747,1645.997
2025-10-27T20:59:16,6.406,none,362,2832,21.925,1577.024
2025-10-27T20:59:16,6.406,none,364,2627,22.109,1443.944
2025-10-27T20:59:16,6.469,none,364,2386,22.093,1267.235
2025-10-27T20:59:16,6.469,none,365,2332,21.877,1110.408
2025-10-27T20:59:16,6.469,none,362,2448,21.451,1008.531
2025-10-27T20:59:17,6.531,none,367,2557,22.011,961.883
2025-10-27T20:59:17,6.531,none,363,2416,21.371,928.253
2025-10-27T20:59:17,6.531,none,367,1974,21.533,854.672
2025-10-27T20:59:17,6.594,none,368,1668,21.685,731.496
2025-10-27T20:59:17,6.594,none,363,1484,21.445,550.229
2025-10-27T20:59:17,6.594,none,365,1104,20.619,275.059
2025-10-27T20:59:17,6.640,none,366,738,20.795,-40.253
2025-10-27T20:59:17,6.656,none,368,492,20.557,-312.213
2025-10-27T20:59:17,6.656,none,369,391,20.325,-540.096
2025-10-27T20:59:17,6.703,none,368,378,20.888,-731.909
2025-10-27T20:59:17,6.703,none,368,372,21.045,-848.627
2025-10-27T20:59:17,6.703,none,367,338,20.792,-899.851
2025-10-27T20:59:17,6.765,none,368,304,20.339,-910.424
2025-10-27T20:59:17,6.765,none,370,286,20.072,-906.619
2025-10-27T20:59:17,6.765,none,368,312,19.587,-897.557
2025-10-27T20:59:17,6.828,none,364,320,18.312,-888.176
2025-10-27T20:59:17,6.828,none,358,306,16.069,-877.000
2025-10-27T20:59:17,6.828,none,363,284,14.648,-865.269
2025-10-27T20:59:17,6.890,none,365,272,13.251,-853.811
2025-10-27T20:59:17,6.890,none,363,265,11.880,-850.021
2025-10-27T20:59:17,6.890,none,358,266,10.325,-848.861
2025-10-27T20:59:17,7.015,none,365,323,11.357,-835.368
2025-10-27T20:59:17,7.015,none,366,423,11.587,-799.715
2025-10-27T20:59:17,7.015,none,367,493,11.611,-749.904
2025-10-27T20:59:17,7.015,none,363,587,11.237,-682.083
2025-10-27T20:59:17,7.015,none,365,688,12.243,-596.067
2025-10-27T20:59:17,7.015,none,362,686,11.253,-522.915
2025-10-27T20:59:17,7.062,none,368,609,11.259,-485.672
2025-10-27T20:59:17,7.062,none,367,602,10.864,-464.331
2025-10-27T20:59:17,7.078,none,367,782,11.264,-426.760
2025-10-27T20:59:17,7.125,none,367,1230,11.261,-322.053
2025-10-27T20:59:17,7.125,none,367,1642,11.848,-138.117
2025-10-27T20:59:17,7.125,none,368,1922,11.440,112.712
2025-10-27T20:59:17,7.187,none,368,2015,11.243,378.933
2025-10-27T20:59:17,7.187,none,368,1975,11.045,597.387
2025-10-27T20:59:17,7.187,none,366,1920,10.456,713.067
2025-10-27T20:59:17,7.250,none,368,1962,10.264,753.752
2025-10-27T20:59:17,7.250,none,367,2042,9.683,754.160
2025-10-27T20:59:17,7.250,none,368,2067,9.299,741.008
2025-10-27T20:59:17,7.312,none,368,1876,8.917,698.128
2025-10-27T20:59:17,7.312,none,368,1670,8.933,626.019
2025-10-27T20:59:17,7.312,none,367,1657,8.365,544.064
2025-10-27T20:59:17,7.375,none,372,1744,8.984,464.669
2025-10-27T20:59:17,7.375,none,369,1905,8.813,413.301
2025-10-27T20:59:17,7.375,none,368,2023,8.443,423.771
2025-10-27T20:59:17,7.422,none,369,2069,8.288,484.048
2025-10-27T20:59:17,7.422,none,370,2080,8.528,548.696
2025-10-27T20:59:17,7.437,none,370,2042,7.792,588.379
2025-10-27T20:59:17,7.484,none,373,2033,8.256,594.341
2025-10-27T20:59:17,7.484,none,372,2109,8.728,592.117
2025-10-27T20:59:17,7.484,none,373,2195,9.179,597.952
2025-10-27T20:59:18,7.578,none,377,2327,10.213,627.797
2025-10-27T20:59:18,7.578,none,378,2541,11.424,707.408
2025-10-27T20:59:18,7.609,none,381,2769,12.595,833.467
2025-10-27T20:59:18,7.609,none,377,2977,13.157,984.877
2025-10-27T20:59:18,7.609,none,378,3118,13.720,1146.168
2025-10-27T20:59:18,7.609,none,383,3083,14.483,1273.235
2025-10-27T20:59:18,7.672,none,383,2948,15.037,1330.643
2025-10-27T20:59:18,7.734,none,377,2849,13.816,1324.315
2025-10-27T20:59:18,7.734,none,382,2757,14.379,1261.176
2025-10-27T20:59:18,7.734,none,380,2672,14.341,1157.008
2025-10-27T20:59:18,7.734,none,385,2583,14.320,1046.629
2025-10-27T20:59:18,7.734,none,385,2448,14.315,940.939
2025-10-27T20:59:18,7.781,none,387,2336,15.915,837.083
2025-10-27T20:59:18,7.844,none,384,2321,15.939,752.336
2025-10-27T20:59:18,7.844,none,388,2338,17.168,691.168
2025-10-27T20:59:18,7.844,none,390,2370,17.795,656.928
2025-10-27T20:59:18,7.844,none,393,2411,19.013,659.581
2025-10-27T20:59:18,7.844,none,386,2384,18.448,679.792
2025-10-27T20:59:18,7.906,none,391,2314,19.475,688.973
2025-10-27T20:59:18,7.906,none,398,2288,21.083,688.896
2025-10-27T20:59:18,7.906,none,391,2367,20.896,696.525
2025-10-27T20:59:18,7.969,none,394,2409,20.712,702.016
2025-10-27T20:59:18,7.969,none,394,2256,21.909,680.509
2025-10-27T20:59:18,7.969,none,394,2061,22.099,633.227
2025-10-27T20:59:18,8.031,none,397,1872,21.504,553.720
2025-10-27T20:59:18,8.031,none,708,2151,83.661,514.227
2025-10-27T20:59:18,8.031,none,887,2252,179.712,485.853
2025-10-27T20:59:18,8.094,none,1519,2697,399.171,574.133
2025-10-27T20:59:18,8.094,none,1423,2180,596.688,595.125
2025-10-27T20:59:18,8.094,none,1055,1375,718.245,490.368
2025-10-27T20:59:18,8.140,none,708,734,708.211,200.915
2025-10-27T20:59:18,8.234,none,483,335,618.456,-187.379
2025-10-27T20:59:18,8.234,none,368,170,382.373,-694.339
2025-10-27T20:59:18,8.234,none,365,170,167.725,-1095.488
2025-10-27T20:59:18,8.234,none,367,169,28.920,-1334.573
2025-10-27T20:59:18,8.250,none,361,163,-40.757,-1446.203
2025-10-27T20:59:18,8.265,none,366,168,-64.123,-1477.088
2025-10-27T20:59:18,8.265,none,363,166,-65.072,-1475.643
2025-10-27T20:59:18,8.265,none,363,165,-65.416,-1474.560
2025-10-27T20:59:18,8.328,none,368,170,-65.173,-1472.419
2025-10-27T20:59:18,8.328,none,366,167,-64.168,-1469.773
2025-10-27T20:59:18,8.328,none,363,183,-64.768,-1465.021
2025-10-27T20:59:18,8.390,none,365,197,-64.387,-1457.189
2025-10-27T20:59:18,8.390,none,362,208,-64.616,-1447.197
2025-10-27T20:59:18,8.390,none,365,219,-65.253,-1436.280
2025-10-27T20:59:18,8.453,none,362,245,-66.061,-1419.725
2025-10-27T20:59:18,8.453,none,368,266,-65.075,-1402.021
2025-10-27T20:59:18,8.453,none,365,287,-65.083,-1382.568
2025-10-27T20:59:18,8.500,none,363,314,-64.893,-1359.339
2025-10-27T20:59:18,8.515,none,367,395,-64.491,-1321.453
2025-10-27T20:59:18,8.515,none,366,473,-63.707,-1272.808
2025-10-27T20:59:19,8.562,none,365,545,-64.309,-1214.211
2025-10-27T20:59:19,8.562,none,362,644,-64.904,-1140.675
2025-10-27T20:59:19,8.578,none,362,773,-65.085,-1047.443
2025-10-27T20:59:19,8.625,none,364,888,-65.653,-947.280
2025-10-27T20:59:19,8.625,none,363,966,-66.200,-845.883
2025-10-27T20:59:19,8.625,none,365,994,-66.147,-750.981
2025-10-27T20:59:19,8.687,none,365,1046,-65.499,-662.784
2025-10-27T20:59:19,8.750,none,359,1089,-66.040,-589.448
2025-10-27T20:59:19,8.750,none,364,1031,-65.984,-549.253
2025-10-27T20:59:19,8.750,none,366,921,-65.333,-545.685
2025-10-27T20:59:19,8.750,none,369,816,-64.496,-567.923
2025-10-27T20:59:19,8.750,none,395,642,-58.539,-634.144
2025-10-27T20:59:19,8.812,none,424,493,-45.755,-737.440
2025-10-27T20:59:19,8.812,none,454,471,-28.205,-832.709
2025-10-27T20:59:19,8.812,none,475,542,-7.149,-891.581
2025-10-27T20:59:19,8.875,none,496,720,17.181,-894.392
2025-10-27T20:59:19,8.875,none,538,959,44.333,-815.880
2025-10-27T20:59:19,8.875,none,592,1151,76.037,-670.531
2025-10-27T20:59:19,8.922,none,639,1359,110.651,-480.485
2025-10-27T20:59:19,8.937,none,671,1574,146.949,-263.264
2025-10-27T20:59:19,8.937,none,686,1707,181.536,-56.880
2025-10-27T20:59:19,8.984,none,688,1791,207.733,116.627
2025-10-27T20:59:19,8.984,none,704,1872,226.043,266.240
2025-10-27T20:59:19,8.984,none,721,1919,238.144,382.496
2025-10-27T20:59:19,9.047,none,733,1906,246.099,452.925
2025-10-27T20:59:19,9.047,none,751,1809,254.501,478.413
2025-10-27T20:59:19,9.047,none,768,1645,265.712,456.653
2025-10-27T20:59:19,9.109,none,801,1493,280.077,391.619
2025-10-27T20:59:19,9.109,none,826,1423,295.776,306.968
2025-10-27T20:59:19,9.109,none,825,1387,308.645,221.117
2025-10-27T20:59:19,9.172,none,816,1392,315.955,157.864
2025-10-27T20:59:19,9.172,none,817,1425,319.923,134.811
2025-10-27T20:59:19,9.172,none,832,1473,320.221,151.224
2025-10-27T20:59:19,9.234,none,834,1505,315.904,186.629
2025-10-27T20:59:19,9.234,none,826,1502,310.189,226.995
2025-10-27T20:59:19,9.234,none,807,1439,302.504,252.301
2025-10-27T20:59:19,9.281,none,784,1437,290.133,269.208
2025-10-27T20:59:19,9.281,none,793,1488,276.672,285.512
2025-10-27T20:59:19,9.297,none,800,1471,264.323,291.216
2025-10-27T20:59:19,9.344,none,801,1422,253.853,287.365
2025-10-27T20:59:19,9.344,none,786,1424,244.261,296.456
2025-10-27T20:59:19,9.344,none,763,1440,234.723,309.267
2025-10-27T20:59:19,9.406,none,754,1424,221.707,308.829
2025-10-27T20:59:19,9.406,none,747,1421,206.059,311.192
2025-10-27T20:59:19,9.406,none,721,1405,185.227,320.192
2025-10-27T20:59:19,9.469,none,688,1403,161.059,328.443
2025-10-27T20:59:19,9.469,none,663,1457,136.779,343.907
2025-10-27T20:59:19,9.469,none,656,1479,113.168,366.149
2025-10-27T20:59:20,9.531,none,669,1498,93.763,391.477
2025-10-27T20:59:20,9.531,none,704,1561,87.448,431.613
2025-10-27T20:59:20,9.531,none,738,1632,95.715,485.320
2025-10-27T20:59:20,9.594,none,754,1833,114.939,568.600
2025-10-27T20:59:20,9.594,none,793,2126,145.741,704.672
2025-10-27T20:59:20,9.594,none,809,2367,178.525,881.501
2025-10-27T20:59:20,9.640,none,799,2496,202.056,1065.259
2025-10-27T20:59:20,9.640,none,850,2327,227.611,1194.051
2025-10-27T20:59:20,9.640,none,901,2057,256.704,1221.307
2025-10-27T20:59:20,9.703,none,951,1931,284.755,1159.923
2025-10-27T20:59:20,9.703,none,993,1968,315.680,1055.587
2025-10-27T20:59:20,9.703,none,999,2023,348.347,936.189
2025-10-27T20:59:20,9.765,none,995,2079,369.315,862.008
2025-10-27T20:59:20,9.765,none,997,2176,380.213,860.899
2025-10-27T20:59:20,9.765,none,1015,2263,384.536,901.491
2025-10-27T20:59:20,9.828,none,1047,2340,386.717,949.093
2025-10-27T20:59:20,9.828,none,1076,2438,393.307,1004.200
2025-10-27T20:59:20,9.828,none,1090,2501,403.235,1059.621
2025-10-27T20:59:20,9.890,none,1100,2559,414.493,1106.304
2025-10-27T20:59:20,9.890,none,1131,2640,428.040,1150.896
2025-10-27T20:59:20,9.890,none,1150,2641,438.704,1179.616
2025-10-27T20:59:20,9.953,none,1150,2623,443.360,1184.851
2025-10-27T20:59:20,9.953,none,1150,2609,445.069,1174.619
2025-10-27T20:59:20,9.953,none,1152,2553,445.040,1141.843
2025-10-27T20:59:20,10.015,none,1173,2515,442.901,1085.883
2025-10-27T20:59:20,10.015,none,1195,2507,441.248,1028.949
2025-10-27T20:59:20,10.015,none,1195,2439,439.485,963.115
2025-10-27T20:59:20,10.062,none,1189,2359,436.411,885.491
2025-10-27T20:59:20,10.125,none,1191,2314,433.224,811.656
2025-10-27T20:59:20,10.125,none,1196,2256,426.773,735.736
2025-10-27T20:59:20,10.125,none,1207,2178,418.083,648.008
2025-10-27T20:59:20,10.125,none,1219,2089,411.720,558.328
2025-10-27T20:59:20,10.140,none,1218,1909,406.280,451.045
2025-10-27T20:59:20,10.187,none,1287,1535,413.992,281.112
2025-10-27T20:59:20,10.187,none,1419,1231,446.501,65.555
2025-10-27T20:59:20,10.187,none,1535,1019,499.136,-173.331
