wall_time,elapsed_s,marker,rawL,rawR,filtL,filtR,baseLenL,baseLenR,autoBase
2025-10-31T19:07:24,0.000,none,3156,3100,0.000,0.000,1,1,1
2025-10-31T19:07:24,0.016,baseline,2802,2690,-88.500,-102.500,2,2,0
2025-10-31T19:07:24,0.032,baseline,2415,2320,-184.333,-196.111,3,3,0
2025-10-31T19:07:24,0.063,baseline,2062,2037,-274.938,-272.021,4,4,0
2025-10-31T19:07:24,0.079,baseline,1792,1845,-350.630,-328.297,5,5,0
2025-10-31T19:07:24,0.094,baseline,1645,1750,-484.030,-436.363,6,6,0
2025-10-31T19:07:24,0.125,baseline,1652,1769,-561.773,-484.735,7,7,0
2025-10-31T19:07:24,0.141,baseline,1731,1831,-571.748,-475.418,8,8,0
2025-10-31T19:07:24,0.157,baseline,1833,1909,-519.976,-421.468,9,9,0
2025-10-31T19:07:24,0.188,baseline,1898,1970,-429.416,-341.208,10,10,0
2025-10-31T19:07:24,0.204,baseline,1872,1955,-337.216,-263.523,11,11,0
2025-10-31T19:07:24,0.219,baseline,1775,1882,-279.623,-215.385,12,12,0
2025-10-31T19:07:24,0.250,baseline,1616,1776,-275.079,-205.666,13,13,0
2025-10-31T19:07:24,0.266,baseline,1418,1648,-329.144,-236.952,14,14,0
2025-10-31T19:07:24,0.282,baseline,1214,1526,-431.304,-301.438,15,15,0
2025-10-31T19:07:24,0.313,baseline,1023,1452,-559.304,-373.906,16,16,0
2025-10-31T19:07:24,0.329,baseline,850,1385,-695.565,-442.085,17,17,0
2025-10-31T19:07:24,0.344,baseline,704,1339,-823.668,-496.476,18,18,0
2025-10-31T19:07:24,0.375,baseline,603,1311,-928.909,-530.622,19,19,0
2025-10-31T19:07:24,0.391,baseline,530,1278,-1006.539,-547.846,20,20,0
2025-10-31T19:07:24,0.391,baseline,473,1251,-1057.635,-556.929,21,21,0
2025-10-31T19:07:24,0.422,baseline,496,1305,-1071.714,-544.053,22,22,0
2025-10-31T19:07:24,0.438,baseline,706,1456,-1019.746,-495.483,23,23,0
2025-10-31T19:07:24,0.454,baseline,1232,1749,-852.278,-388.702,24,24,0
2025-10-31T19:07:24,0.485,baseline,1959,2197,-540.224,-195.020,25,25,0
2025-10-31T19:07:24,0.500,baseline,2644,2702,-99.598,92.444,26,26,0
2025-10-31T19:07:24,0.516,baseline,3175,3194,420.730,452.766,27,27,0
2025-10-31T19:07:24,0.547,baseline,3566,3627,956.109,854.089,28,28,0
2025-10-31T19:07:24,0.563,baseline,3617,3780,1380.933,1214.505,29,29,0
2025-10-31T19:07:24,0.579,baseline,3615,3665,1651.296,1454.626,30,30,0
2025-10-31T19:07:24,0.610,baseline,3495,3343,1758.552,1528.070,31,31,0
2025-10-31T19:07:24,0.625,baseline,3248,2941,1713.609,1427.591,32,32,0
2025-10-31T19:07:24,0.641,baseline,2931,2559,1534.843,1173.992,33,33,0
2025-10-31T19:07:24,0.672,baseline,2640,2260,1296.918,841.979,34,34,0
2025-10-31T19:07:24,0.688,baseline,2373,2006,1016.092,494.032,35,35,0
2025-10-31T19:07:24,0.704,baseline,2197,1855,733.693,190.152,36,36,0
2025-10-31T19:07:24,0.735,baseline,2160,1802,500.967,-36.889,37,37,0
2025-10-31T19:07:24,0.750,baseline,2199,1799,344.514,-183.804,38,38,0
2025-10-31T19:07:24,0.766,baseline,2286,1851,266.267,-258.460,39,39,0
2025-10-31T19:07:24,0.782,baseline,2361,1924,256.967,-267.580,40,40,0
2025-10-31T19:07:24,0.797,baseline,2368,1935,283.759,-245.060,41,41,0
2025-10-31T19:07:24,0.813,baseline,2288,1882,301.639,-223.287,42,42,0
2025-10-31T19:07:24,0.844,baseline,2157,1803,286.030,-217.063,43,43,0
2025-10-31T19:07:24,0.860,baseline,1969,1674,217.203,-246.511,44,44,0
2025-10-31T19:07:24,0.875,baseline,1776,1533,97.703,-317.254,45,45,0
2025-10-31T19:07:24,0.907,baseline,1579,1425,-58.916,-409.829,46,46,0
2025-10-31T19:07:24,0.922,baseline,1375,1344,-236.334,-506.025,47,47,0
2025-10-31T19:07:24,0.938,baseline,1168,1302,-424.870,-593.110,48,48,0
2025-10-31T19:07:24,0.969,baseline,990,1297,-607.622,-654.315,49,49,0
2025-10-31T19:07:24,0.985,baseline,839,1281,-778.594,-690.038,50,50,0
2025-10-31T19:07:25,1.000,baseline,723,1264,-930.516,-707.488,51,51,0
2025-10-31T19:07:25,1.032,baseline,688,1277,-1046.623,-706.454,52,52,0
2025-10-31T19:07:25,1.047,baseline,815,1350,-1095.322,-683.161,53,53,0
2025-10-31T19:07:25,1.063,baseline,1219,1558,-1029.245,-618.762,54,54,0
2025-10-31T19:07:25,1.094,baseline,1872,1917,-806.899,-482.160,55,55,0
2025-10-31T19:07:25,1.110,baseline,2539,2350,-435.142,-259.859,56,56,0
2025-10-31T19:07:25,1.125,baseline,3071,2805,41.093,45.155,57,57,0
2025-10-31T19:07:25,1.141,baseline,3492,3247,566.556,417.239,58,58,0
2025-10-31T19:07:25,1.157,baseline,3619,3523,1028.450,796.263,59,59,0
2025-10-31T19:07:25,1.172,baseline,3611,3546,1352.655,1102.881,60,60,0
2025-10-31T19:07:25,1.204,baseline,3583,3323,1535.026,1275.542,61,61,0
