wall_time,elapsed_s,marker,beat_id,footL_idx,peakL_idx,footR_idx,peakR_idx,RT_L_ms,RT_R_ms,DeltaRT_ms,AUSP_L,AUSP_R,AUSPR,DeltaTD_ms,DeltaTD_ms_signed,HSI,risk,baseL,baseR,alpha_used,auto_baseline_active,Amp_L,Amp_R,AmpRatio,AmpNorm_L,AmpNorm_R,AmpRatio_norm,dir_amp,PAD_ms,PAD_sign,PWTT_sigma10
2025-10-31T19:53:59,0.734,baseline,1,22,29,23,30,140.0,140.0,0.0,0.162064,0.173608,1.071235,20.0,20.0,0.262,OK,44.3660,64.6544,0.10,0,377.066316,528.770763,1.402328,,,,L↓,20.0,+,
2025-10-31T19:54:00,1.531,baseline,2,57,64,59,66,140.0,140.0,0.0,0.225384,0.176088,0.926258,40.0,40.0,0.292,OK,70.7400,57.9243,0.10,0,403.537641,398.941717,0.988611,,,,BAL,40.0,+,
2025-10-31T19:54:02,2.969,baseline,3,131,138,133,140,140.0,140.0,0.0,0.045220,0.164290,1.071235,40.0,40.0,0.262,OK,83.0173,66.5317,0.10,0,249.666667,390.136000,1.562628,,,,L↓,40.0,+,9.428
2025-10-31T19:54:02,3.641,baseline,4,166,173,167,174,140.0,140.0,0.0,0.009100,0.187300,2.000000,20.0,20.0,2.642,WARN,68.2865,73.0865,0.10,0,311.362667,367.837333,1.181379,,,,BAL,20.0,+,10.000
2025-10-31T19:54:03,4.359,baseline,5,202,209,203,210,140.0,140.0,0.0,0.093191,0.201296,2.000000,20.0,20.0,2.642,WARN,64.6153,79.4893,0.10,0,368.584000,437.202667,1.186168,,,,BAL,20.0,+,9.798
2025-10-31T19:54:04,5.125,baseline,6,240,247,241,248,140.0,140.0,0.0,0.224763,0.157015,2.000000,20.0,20.0,2.642,WARN,69.8416,82.7713,0.10,0,415.701333,474.202667,1.140729,1.115003,1.134260,1.017271,BAL,20.0,+,9.428
2025-10-31T19:54:05,5.906,baseline,7,279,286,280,287,140.0,140.0,0.0,0.274865,0.171593,2.000000,20.0,20.0,2.642,WARN,78.0662,84.1583,0.10,0,371.402667,499.768000,1.345623,1.000000,1.143104,1.143104,BAL,20.0,+,9.035
2025-10-31T19:54:05,6.641,baseline,8,316,323,318,325,140.0,140.0,0.0,0.110261,0.147623,1.338852,40.0,40.0,1.112,OK,78.4389,84.6983,0.10,0,398.176000,510.933333,1.283185,1.063975,1.121199,1.053784,BAL,40.0,+,9.682
2025-10-31T19:54:06,7.359,baseline,9,351,358,352,359,140.0,140.0,0.0,0.016077,0.079389,1.338852,20.0,20.0,1.112,OK,72.1637,83.0084,0.10,0,330.285333,468.709333,1.419104,0.889292,1.000000,1.124490,BAL,20.0,+,9.428
2025-10-31T19:54:07,7.953,baseline,10,383,390,384,391,140.0,140.0,0.0,0.015184,0.127639,1.338852,20.0,20.0,1.112,OK,66.8178,81.5941,0.10,0,315.509333,391.032000,1.239367,0.852743,0.863289,1.012367,BAL,20.0,+,9.165
2025-10-31T19:54:07,8.609,baseline,11,414,421,415,422,140.0,140.0,0.0,0.097740,0.144285,1.476208,20.0,20.0,1.484,OK,65.9071,81.5246,0.10,0,381.218667,448.421333,1.176284,1.026430,1.000000,0.974251,BAL,20.0,+,9.165
