wall_time,elapsed_s,marker,rawL,rawR,filtL,filtR
2025-10-27T19:23:50,2.343,none,1777,1851,0.000,0.000
2025-10-27T19:23:50,2.359,none,1761,1791,-4.000,-15.000
2025-10-27T19:23:50,2.375,none,1744,1723,-8.222,-31.778
2025-10-27T19:23:50,2.406,none,1714,1666,-14.917,-46.771
2025-10-27T19:23:50,2.422,none,1665,1611,-25.373,-60.897
2025-10-27T19:23:50,2.437,none,1627,1617,-42.907,-79.463
2025-10-27T19:23:50,2.468,none,1613,1669,-58.735,-80.463
2025-10-27T19:23:50,2.484,none,1601,1670,-72.752,-73.347
2025-10-27T19:23:50,2.500,none,1595,1648,-82.241,-64.197
2025-10-27T19:23:50,2.531,none,1574,1635,-87.421,-51.337
2025-10-27T19:23:50,2.547,none,1525,1648,-95.724,-40.061
2025-10-27T19:23:50,2.562,none,1488,1667,-108.762,-36.261
2025-10-27T19:23:50,2.593,none,1464,1663,-123.966,-34.003
2025-10-27T19:23:50,2.593,none,1408,1618,-148.105,-36.589
2025-10-27T19:23:50,2.609,none,1366,1568,-175.245,-46.302
2025-10-27T19:23:50,2.640,none,1329,1535,-199.247,-64.261
2025-10-27T19:23:50,2.656,none,1271,1534,-226.603,-85.014
2025-10-27T19:23:50,2.672,none,1214,1530,-259.427,-104.700
2025-10-27T19:23:50,2.703,none,1153,1535,-292.294,-114.114
2025-10-27T19:23:50,2.718,none,1095,1535,-327.374,-113.921
2025-10-27T19:23:50,2.734,none,1070,1534,-359.288,-108.042
2025-10-27T19:23:50,2.765,none,1072,1531,-379.119,-103.153
2025-10-27T19:23:50,2.781,none,1058,1502,-390.698,-103.558
2025-10-27T19:23:50,2.797,none,1043,1456,-393.828,-113.966
2025-10-27T19:23:50,2.828,none,1041,1425,-386.932,-130.122
2025-10-27T19:23:50,2.843,none,1040,1391,-376.472,-152.189
2025-10-27T19:23:50,2.859,none,1041,1377,-367.277,-175.725
2025-10-27T19:23:50,2.890,none,1053,1392,-354.021,-190.129
2025-10-27T19:23:50,2.906,none,1090,1402,-331.754,-193.458
2025-10-27T19:23:51,2.922,none,1171,1474,-294.697,-177.015
2025-10-27T19:23:51,2.953,none,1286,1623,-236.843,-125.951
2025-10-27T19:23:51,2.968,none,1387,1733,-161.834,-52.714
2025-10-27T19:23:51,2.968,none,1470,1770,-75.686,22.357
2025-10-27T19:23:51,3.000,none,1510,1747,8.226,88.630
2025-10-27T19:23:51,3.015,none,1505,1687,72.850,127.266
2025-10-27T19:23:51,3.031,none,1485,1657,109.366,130.068
2025-10-27T19:23:51,3.062,none,1468,1652,121.962,110.550
2025-10-27T19:23:51,3.078,none,1423,1642,109.393,82.544
2025-10-27T19:23:51,3.093,none,1364,1610,77.968,53.624
2025-10-27T19:23:51,3.125,none,1328,1604,41.386,36.026
2025-10-27T19:23:51,3.140,none,1297,1611,3.630,26.120
2025-10-27T19:23:51,3.156,none,1308,1629,-27.697,20.977
2025-10-27T19:23:51,3.187,none,1360,1619,-39.315,15.982
2025-10-27T19:23:51,3.203,none,1391,1584,-33.084,10.521
2025-10-27T19:23:51,3.218,none,1408,1573,-16.653,4.208
2025-10-27T19:23:51,3.250,none,1428,1586,9.360,-0.788
2025-10-27T19:23:51,3.265,none,1431,1584,33.222,-9.577
2025-10-27T19:23:51,3.281,none,1411,1554,42.482,-22.090
2025-10-27T19:23:51,3.312,none,1392,1511,41.768,-35.922
2025-10-27T19:23:51,3.328,none,1354,1472,30.305,-54.977
2025-10-27T19:23:51,3.343,none,1311,1476,6.739,-75.429
2025-10-27T19:23:51,3.359,none,1264,1535,-26.157,-83.528
2025-10-27T19:23:51,3.375,none,1227,1555,-61.753,-81.680
2025-10-27T19:23:51,3.390,none,1194,1533,-99.432,-75.776
2025-10-27T19:23:51,3.422,none,1183,1531,-131.130,-62.760
2025-10-27T19:23:51,3.437,none,1178,1535,-154.820,-50.016
2025-10-27T19:23:51,3.453,none,1166,1574,-171.254,-41.445
2025-10-27T19:23:51,3.484,none,1147,1595,-183.913,-32.836
2025-10-27T19:23:51,3.500,none,1106,1583,-197.985,-22.425
2025-10-27T19:23:51,3.515,none,1102,1535,-210.500,-21.251
2025-10-27T19:23:51,3.547,none,1111,1517,-220.110,-24.439
2025-10-27T19:23:51,3.562,none,1125,1498,-224.503,-38.992
2025-10-27T19:23:51,3.578,none,1145,1515,-221.206,-54.099
2025-10-27T19:23:51,3.609,none,1200,1582,-199.126,-53.418
2025-10-27T19:23:51,3.625,none,1298,1659,-157.362,-28.145
2025-10-27T19:23:51,3.640,none,1424,1759,-93.243,19.971
2025-10-27T19:23:51,3.672,none,1507,1874,-16.539,93.748
2025-10-27T19:23:51,3.687,none,1520,1919,57.614,171.942
2025-10-27T19:23:51,3.703,none,1506,1887,117.062,229.490
2025-10-27T19:23:51,3.718,none,1505,1825,156.137,258.830
2025-10-27T19:23:51,3.765,none,1498,1757,168.456,254.668
2025-10-27T19:23:51,3.812,none,1456,1723,155.988,221.237
2025-10-27T19:23:51,3.812,none,1413,1683,132.681,171.564
2025-10-27T19:23:51,3.812,none,1339,1638,97.885,120.054
2025-10-27T19:23:51,3.812,none,1261,1613,48.390,76.575
2025-10-27T19:23:51,3.875,none,1245,1643,-1.045,53.688
2025-10-27T19:23:51,3.875,none,1267,1682,-36.050,46.022
2025-10-27T19:23:51,3.875,none,1281,1697,-58.234,49.637
2025-10-27T19:23:52,3.937,none,1298,1735,-61.128,69.752
2025-10-27T19:23:52,3.937,none,1328,1737,-41.749,94.947
2025-10-27T19:23:52,3.937,none,1335,1728,-18.411,111.491
2025-10-27T19:23:52,4.000,none,1350,1729,2.912,119.984
2025-10-27T19:23:52,4.000,none,1341,1717,19.093,122.883
2025-10-27T19:23:52,4.000,none,1302,1675,23.747,109.893
2025-10-27T19:23:52,4.062,none,1292,1646,20.253,91.011
2025-10-27T19:23:52,4.062,none,1300,1639,16.781,72.848
2025-10-27T19:23:52,4.062,none,1297,1607,9.517,48.405
2025-10-27T19:23:52,4.125,none,1296,1600,3.608,25.256
2025-10-27T19:23:52,4.125,none,1289,1597,3.635,10.035
2025-10-27T19:23:52,4.125,none,1263,1571,-0.016,-4.565
2025-10-27T19:23:52,4.187,none,1279,1584,-2.533,-15.320
2025-10-27T19:23:52,4.187,none,1296,1598,-1.627,-17.205
2025-10-27T19:23:52,4.187,none,1264,1607,-7.501,-16.264
2025-10-27T19:23:52,4.234,none,1232,1646,-18.904,-7.275
2025-10-27T19:23:52,4.234,none,1204,1681,-31.272,13.533
2025-10-27T19:23:52,4.234,none,1168,1712,-54.435,37.597
2025-10-27T19:23:52,4.297,none,1168,1771,-81.187,70.192
2025-10-27T19:23:52,4.297,none,1207,1835,-94.003,113.104
2025-10-27T19:23:52,4.297,none,1264,1894,-89.397,159.144
2025-10-27T19:23:52,4.359,none,1392,1991,-54.237,216.464
2025-10-27T19:23:52,4.359,none,1525,2096,13.691,287.179
2025-10-27T19:23:52,4.359,none,1616,2151,98.541,355.669
2025-10-27T19:23:52,4.422,none,1663,2180,183.763,415.947
2025-10-27T19:23:52,4.422,none,1663,2160,256.645,459.571
2025-10-27T19:23:52,4.422,none,1631,2099,297.237,471.437
2025-10-27T19:23:52,4.484,none,1627,2065,310.813,456.205
2025-10-27T19:23:52,4.484,none,1632,2037,308.069,425.627
2025-10-27T19:23:52,4.484,none,1606,2000,291.989,383.336
2025-10-27T19:23:52,4.547,none,1587,1981,273.432,342.643
2025-10-27T19:23:52,4.547,none,1568,1974,258.533,313.651
2025-10-27T19:23:52,4.547,none,1535,1964,238.611,289.819
2025-10-27T19:23:52,4.593,none,1535,1973,218.163,273.341
2025-10-27T19:23:52,4.593,none,1567,1981,209.293,265.573
2025-10-27T19:23:52,4.593,none,1565,1962,203.493,257.491
2025-10-27T19:23:52,4.656,none,1583,1968,204.581,251.803
2025-10-27T19:23:52,4.656,none,1616,1984,218.152,251.139
2025-10-27T19:23:52,4.656,none,1619,1977,231.672,247.203
2025-10-27T19:23:52,4.718,none,1616,1971,237.893,240.432
2025-10-27T19:23:52,4.718,none,1589,1958,239.123,234.803
2025-10-27T19:23:52,4.718,none,1535,1910,226.293,218.445
2025-10-27T19:23:52,4.781,none,1531,1905,206.640,198.032
2025-10-27T19:23:52,4.781,none,1531,1890,186.949,176.131
2025-10-27T19:23:52,4.781,none,1515,1842,165.064,146.000
2025-10-27T19:23:52,4.843,none,1499,1808,145.621,111.875
2025-10-27T19:23:52,4.843,none,1495,1793,136.141,84.392
2025-10-27T19:23:52,4.843,none,1495,1766,127.245,52.587
2025-10-27T19:23:52,4.890,none,1511,1767,121.157,24.179
2025-10-27T19:23:52,4.890,none,1520,1776,119.565,7.349
2025-10-27T19:23:52,4.890,none,1488,1757,114.275,-6.285
2025-10-27T19:23:53,4.953,none,1477,1754,107.176,-17.259
2025-10-27T19:23:53,5.015,none,1477,1773,99.771,-18.893
2025-10-27T19:23:53,5.015,none,1462,1765,86.035,-22.219
2025-10-27T19:23:53,5.015,none,1464,1774,70.835,-25.432
2025-10-27T19:23:53,5.015,none,1478,1799,64.627,-19.824
2025-10-27T19:23:53,5.015,none,1533,1855,71.253,-2.675
2025-10-27T19:23:53,5.078,none,1677,1983,105.968,35.667
2025-10-27T19:23:53,5.078,none,1808,2131,168.851,104.029
2025-10-27T19:23:53,5.078,none,1858,2224,240.277,187.779
2025-10-27T19:23:53,5.140,none,1870,2282,310.509,276.837
2025-10-27T19:23:53,5.140,none,1861,2284,367.589,354.283
2025-10-27T19:23:53,5.140,none,1840,2227,392.069,394.723
2025-10-27T19:23:53,5.203,none,1851,2187,393.453,398.416
2025-10-27T19:23:53,5.203,none,1866,2149,388.816,377.187
2025-10-27T19:23:53,5.203,none,1842,2085,377.869,332.896
2025-10-27T19:23:53,5.250,none,1840,2046,368.931,281.483
2025-10-27T19:23:53,5.265,none,1850,2027,366.363,238.197
2025-10-27T19:23:53,5.265,none,1841,1995,359.685,196.621
2025-10-27T19:23:53,5.312,none,1853,1999,352.157,163.216
2025-10-27T19:23:53,5.312,none,1840,2001,346.389,142.571
2025-10-27T19:23:53,5.312,none,1818,1992,336.029,127.504
2025-10-27T19:23:53,5.375,none,1813,2038,322.093,125.104
2025-10-27T19:23:53,5.375,none,1820,2074,310.909,135.984
2025-10-27T19:23:53,5.375,none,1797,2058,292.523,142.744
2025-10-27T19:23:53,5.437,none,1777,2032,272.795,144.080
2025-10-27T19:23:53,5.437,none,1744,2029,251.243,146.848
2025-10-27T19:23:53,5.437,none,1714,2000,225.195,134.944
2025-10-27T19:23:53,5.500,none,1718,1984,199.040,113.005
2025-10-27T19:23:53,5.500,none,1722,1959,178.645,89.584
2025-10-27T19:23:53,5.500,none,1695,1911,157.080,61.925
2025-10-27T19:23:53,5.562,none,1682,1891,139.584,30.992
2025-10-27T19:23:53,5.562,none,1686,1887,128.869,5.123
2025-10-27T19:23:53,5.562,none,1680,1858,116.115,-23.336
2025-10-27T19:23:53,5.609,none,1691,1840,104.723,-50.389
2025-10-27T19:23:53,5.625,none,1683,1831,97.128,-69.637
2025-10-27T19:23:53,5.672,none,1661,1809,87.712,-89.267
2025-10-27T19:23:53,5.672,none,1666,1805,78.493,-108.824
2025-10-27T19:23:53,5.672,none,1674,1808,72.088,-121.872
2025-10-27T19:23:53,5.672,none,1649,1799,58.509,-132.992
2025-10-27T19:23:53,5.734,none,1632,1805,43.115,-140.912
2025-10-27T19:23:53,5.797,none,1610,1809,27.699,-143.339
2025-10-27T19:23:53,5.797,none,1584,1826,6.005,-141.280
2025-10-27T19:23:53,5.797,none,1603,1904,-13.640,-124.016
2025-10-27T19:23:53,5.797,none,1664,2007,-16.277,-84.299
2025-10-27T19:23:53,5.797,none,1723,2101,-3.872,-27.109
2025-10-27T19:23:53,5.859,none,1813,2211,30.893,51.035
2025-10-27T19:23:53,5.859,none,1895,2308,87.381,144.917
2025-10-27T19:23:53,5.859,none,1920,2331,145.419,227.675
2025-10-27T19:23:54,5.922,none,1936,2314,194.947,286.533
2025-10-27T19:23:54,5.922,none,1927,2257,231.395,315.485
2025-10-27T19:23:54,5.922,none,1895,2175,243.861,306.421
2025-10-27T19:23:54,5.984,none,1895,2131,240.200,269.547
2025-10-27T19:23:54,5.984,none,1907,2107,234.016,223.565
2025-10-27T19:23:54,5.984,none,1872,2064,217.651,172.571
2025-10-27T19:23:54,6.031,none,1853,2032,199.280,126.699
2025-10-27T19:23:54,6.031,none,1835,2003,183.701,91.552
2025-10-27T19:23:54,6.047,none,1823,1976,165.669,59.949
2025-10-27T19:23:54,6.093,none,1851,1973,150.728,32.733
2025-10-27T19:23:54,6.093,none,1866,1987,145.699,17.072
2025-10-27T19:23:54,6.093,none,1846,1971,140.429,4.723
2025-10-27T19:23:54,6.156,none,1847,1983,138.968,0.611
2025-10-27T19:23:54,6.156,none,1860,2000,142.624,5.288
2025-10-27T19:23:54,6.156,none,1840,1991,136.933,8.728
2025-10-27T19:23:54,6.218,none,1825,1997,125.483,10.515
2025-10-27T19:23:54,6.218,none,1792,1975,111.640,11.080
2025-10-27T19:23:54,6.218,none,1743,1943,87.947,2.797
2025-10-27T19:23:54,6.281,none,1717,1953,56.608,-6.971
2025-10-27T19:23:54,6.281,none,1707,1968,27.389,-12.109
2025-10-27T19:23:54,6.281,none,1675,1952,-5.099,-21.872
2025-10-27T19:23:54,6.343,none,1638,1969,-38.216,-24.219
2025-10-27T19:23:54,6.343,none,1613,2000,-66.293,-14.429
2025-10-27T19:23:54,6.343,none,1594,2000,-92.739,-7.136
2025-10-27T19:23:54,6.390,none,1618,1999,-112.200,-3.453
2025-10-27T19:23:54,6.390,none,1631,1991,-122.531,1.549
2025-10-27T19:23:54,6.390,none,1587,1985,-134.155,1.773
2025-10-27T19:23:54,6.453,none,1558,1991,-146.480,-3.083
2025-10-27T19:23:54,6.453,none,1535,2010,-159.496,-4.147
2025-10-27T19:23:54,6.453,none,1522,2015,-179.787,-4.059
2025-10-27T19:23:54,6.515,none,1517,2026,-203.523,-0.269
2025-10-27T19:23:54,6.515,none,1488,2032,-224.021,5.907
2025-10-27T19:23:54,6.515,none,1463,2025,-243.317,9.661
2025-10-27T19:23:54,6.578,none,1524,2075,-245.251,20.003
2025-10-27T19:23:54,6.578,none,1641,2167,-220.579,48.315
2025-10-27T19:23:54,6.578,none,1744,2247,-173.861,91.037
2025-10-27T19:23:54,6.640,none,1829,2320,-104.208,147.680
2025-10-27T19:23:54,6.640,none,1875,2364,-20.579,214.763
2025-10-27T19:23:54,6.640,none,1877,2363,50.744,271.528
2025-10-27T19:23:54,6.703,none,1871,2347,96.968,306.363
2025-10-27T19:23:54,6.703,none,1857,2298,119.512,315.061
2025-10-27T19:23:54,6.703,none,1822,2194,118.000,288.171
2025-10-27T19:23:54,6.750,none,1827,2123,108.360,238.288
2025-10-27T19:23:54,6.765,none,1844,2072,101.835,178.648
2025-10-27T19:23:54,6.765,none,1843,2018,96.357,111.773
2025-10-27T19:23:54,6.812,none,1840,2013,93.091,54.059
2025-10-27T19:23:54,6.812,none,1825,2027,93.811,20.165
2025-10-27T19:23:54,6.812,none,1792,2032,86.965,1.571
2025-10-27T19:23:54,6.875,none,1808,2071,79.917,1.008
2025-10-27T19:23:55,6.937,none,1835,2128,78.435,22.563
2025-10-27T19:23:55,6.937,none,1835,2130,77.416,45.363
2025-10-27T19:23:55,6.937,none,1823,2109,76.835,61.027
2025-10-27T19:23:55,6.937,none,1806,2082,79.219,70.256
2025-10-27T19:23:55,6.937,none,1787,2043,74.395,63.859
2025-10-27T19:23:55,7.000,none,1783,2064,63.237,50.192
2025-10-27T19:23:55,7.000,none,1781,2063,51.624,35.840
2025-10-27T19:23:55,7.000,none,1754,1984,36.976,9.899
2025-10-27T19:23:55,7.062,none,1745,1936,23.925,-20.221
2025-10-27T19:23:55,7.062,none,1734,1940,12.541,-41.768
2025-10-27T19:23:55,7.062,none,1711,1936,-2.552,-68.309
2025-10-27T19:23:55,7.125,none,1722,1936,-14.971,-94.629
2025-10-27T19:23:55,7.125,none,1740,1906,-18.384,-111.155
2025-10-27T19:23:55,7.125,none,1732,1853,-21.619,-128.677
2025-10-27T19:23:55,7.172,none,1747,1856,-19.741,-146.395
2025-10-27T19:23:55,7.187,none,1757,1877,-11.403,-159.088
2025-10-27T19:23:55,7.187,none,1722,1894,-12.376,-168.379
2025-10-27T19:23:55,7.234,none,1686,1913,-24.141,-167.957
2025-10-27T19:23:55,7.234,none,1663,1933,-38.859,-153.149
2025-10-27T19:23:55,7.234,none,1638,1923,-61.504,-141.064
2025-10-27T19:23:55,7.297,none,1648,1929,-84.048,-131.861
2025-10-27T19:23:55,7.297,none,1682,1950,-92.645,-121.453
2025-10-27T19:23:55,7.297,none,1707,1968,-88.856,-110.603
2025-10-27T19:23:55,7.359,none,1768,2057,-68.005,-85.211
2025-10-27T19:23:55,7.359,none,1860,2166,-23.517,-35.381
2025-10-27T19:23:55,7.422,none,1923,2225,31.683,25.397
2025-10-27T19:23:55,7.422,none,1967,2289,88.848,94.691
2025-10-27T19:23:55,7.422,none,1935,2308,134.549,163.693
2025-10-27T19:23:55,7.422,none,1881,2255,157.168,203.672
2025-10-27T19:23:55,7.484,none,1876,2214,160.344,213.051
2025-10-27T19:23:55,7.484,none,1879,2173,151.603,201.971
2025-10-27T19:23:55,7.484,none,1840,2102,126.429,163.723
2025-10-27T19:23:55,7.531,none,1814,2069,102.581,115.112
2025-10-27T19:23:55,7.531,none,1792,2038,85.211,71.021
2025-10-27T19:23:55,7.531,none,1758,2013,62.163,30.253
2025-10-27T19:23:55,7.593,none,1790,2031,45.003,1.307
2025-10-27T19:23:55,7.593,none,1805,2066,38.720,-6.549
2025-10-27T19:23:55,7.593,none,1760,2084,28.763,-4.408
2025-10-27T19:23:55,7.656,none,1744,2140,20.165,14.808
2025-10-27T19:23:55,7.656,none,1750,2172,19.688,45.064
2025-10-27T19:23:55,7.656,none,1739,2149,10.717,66.853
2025-10-27T19:23:55,7.718,none,1743,2160,-0.397,83.619
2025-10-27T19:23:55,7.718,none,1712,2155,-8.728,95.605
2025-10-27T19:23:55,7.718,none,1659,2113,-24.509,87.957
2025-10-27T19:23:55,7.781,none,1658,2102,-41.827,71.771
2025-10-27T19:23:55,7.781,none,1667,2079,-55.307,55.709
2025-10-27T19:23:55,7.781,none,1654,2007,-72.349,23.336
2025-10-27T19:23:55,7.843,none,1652,1979,-83.843,-13.184
2025-10-27T19:23:55,7.843,none,1657,1939,-84.077,-48.688
2025-10-27T19:23:55,7.843,none,1636,1906,-88.581,-87.944
2025-10-27T19:23:55,7.890,none,1638,1929,-94.645,-117.517
2025-10-27T19:23:55,7.890,none,1647,1937,-96.408,-130.800
2025-10-27T19:23:55,7.906,none,1609,1907,-105.392,-144.248
2025-10-27T19:23:56,7.953,none,1587,1937,-119.736,-143.715
2025-10-27T19:23:56,7.953,none,1583,1975,-130.696,-129.139
2025-10-27T19:23:56,7.953,none,1571,1952,-144.533,-123.781
2025-10-27T19:23:56,8.015,none,1584,1940,-157.707,-122.339
2025-10-27T19:23:56,8.015,none,1575,1915,-165.253,-119.792
2025-10-27T19:23:56,8.015,none,1557,1863,-172.173,-133.357
2025-10-27T19:23:56,8.078,none,1618,1878,-166.216,-151.091
2025-10-27T19:23:56,8.078,none,1709,1967,-139.709,-146.059
2025-10-27T19:23:56,8.078,none,1771,2069,-103.296,-117.981
2025-10-27T19:23:56,8.140,none,1837,2207,-51.672,-57.315
2025-10-27T19:23:56,8.140,none,1873,2285,11.008,29.131
2025-10-27T19:23:56,8.140,none,1859,2303,58.987,115.811
2025-10-27T19:23:56,8.203,none,1865,2305,90.163,184.669
2025-10-27T19:23:56,8.203,none,1850,2276,106.029,226.912
2025-10-27T19:23:56,8.203,none,1782,2193,95.224,224.656
2025-10-27T19:23:56,8.250,none,1759,2162,72.795,200.285
2025-10-27T19:23:56,8.265,none,1743,2139,50.187,167.376
2025-10-27T19:23:56,8.265,none,1706,2099,19.328,125.739
2025-10-27T19:23:56,8.312,none,1719,2077,-5.627,85.272
2025-10-27T19:23:56,8.312,none,1728,2029,-15.029,51.797
2025-10-27T19:23:56,8.312,none,1712,1968,-23.000,12.597
2025-10-27T19:23:56,8.375,none,1733,1982,-23.640,-18.787
2025-10-27T19:23:56,8.375,none,1750,2016,-13.619,-34.856
2025-10-27T19:23:56,8.375,none,1727,2017,-10.832,-45.853
2025-10-27T19:23:56,8.437,none,1712,2034,-12.808,-43.645
2025-10-27T19:23:56,8.437,none,1682,2030,-17.467,-30.069
2025-10-27T19:23:56,8.437,none,1660,1987,-30.587,-27.981
2025-10-27T19:23:56,8.500,none,1679,1979,-43.256,-34.365
2025-10-27T19:23:56,8.500,none,1686,1962,-49.960,-44.381
2025-10-27T19:23:56,8.500,none,1659,1905,-59.107,-69.187
2025-10-27T19:23:56,8.562,none,1661,1909,-61.960,-92.459
2025-10-27T19:23:56,8.562,none,1657,1929,-61.347,-103.251
2025-10-27T19:23:56,8.562,none,1630,1919,-69.995,-114.624
2025-10-27T19:23:56,8.625,none,1620,1939,-82.024,-118.875
2025-10-27T19:23:56,8.625,none,1600,1938,-92.533,-112.221
2025-10-27T19:23:56,8.625,none,1562,1887,-110.813,-116.731
2025-10-27T19:23:56,8.672,none,1584,1879,-123.664,-126.931
2025-10-27T19:23:56,8.672,none,1613,1882,-125.147,-134.589
2025-10-27T19:23:56,8.672,none,1595,1853,-128.163,-151.931
2025-10-27T19:23:56,8.734,none,1598,1849,-126.717,-169.616
2025-10-27T19:23:56,8.734,none,1585,1846,-120.517,-177.379
2025-10-27T19:23:56,8.734,none,1570,1823,-121.971,-187.813
2025-10-27T19:23:56,8.797,none,1616,1847,-120.323,-193.816
2025-10-27T19:23:56,8.859,none,1699,1896,-98.859,-184.184
2025-10-27T19:23:56,8.859,none,1770,1945,-64.197,-164.061
2025-10-27T19:23:56,8.859,none,1863,2046,-8.797,-123.341
2025-10-27T19:23:56,8.859,none,1936,2130,63.819,-61.392
2025-10-27T19:23:56,8.859,none,1957,2160,131.259,1.712
2025-10-27T19:23:57,8.922,none,1968,2179,184.341,58.965
2025-10-27T19:23:57,8.922,none,1951,2160,219.949,102.952
2025-10-27T19:23:57,8.922,none,1872,2077,221.435,110.584
2025-10-27T19:23:57,8.984,none,1843,2032,202.811,92.805
2025-10-27T19:23:57,8.984,none,1829,1998,177.411,62.520
2025-10-27T19:23:57,8.984,none,1805,1924,145.107,13.816
2025-10-27T19:23:57,9.031,none,1803,1898,115.875,-36.227
2025-10-27T19:23:57,9.031,none,1799,1885,101.600,-72.336
2025-10-27T19:23:57,9.031,none,1790,1866,91.152,-103.339
2025-10-27T19:23:57,9.093,none,1827,1908,90.672,-119.280
2025-10-27T19:23:57,9.093,none,1856,1943,100.563,-113.568
2025-10-27T19:23:57,9.093,none,1840,1933,107.411,-104.709
2025-10-27T19:23:57,9.156,none,1843,1939,115.413,-91.923
2025-10-27T19:23:57,9.156,none,1841,1954,124.659,-72.147
2025-10-27T19:23:57,9.156,none,1802,1939,118.635,-63.539
2025-10-27T19:23:57,9.218,none,1797,1946,105.803,-60.288
2025-10-27T19:23:57,9.218,none,1793,1920,95.368,-60.013
2025-10-27T19:23:57,9.218,none,1755,1858,76.741,-73.195
2025-10-27T19:23:57,9.281,none,1757,1852,58.893,-90.491
2025-10-27T19:23:57,9.281,none,1759,1866,49.168,-101.979
2025-10-27T19:23:57,9.281,none,1713,1843,31.229,-119.600
2025-10-27T19:23:57,9.343,none,1686,1857,8.816,-129.523
2025-10-27T19:23:57,9.343,none,1651,1871,-12.725,-124.744
2025-10-27T19:23:57,9.343,none,1633,1861,-37.995,-121.312
2025-10-27T19:23:57,9.390,none,1651,1878,-59.853,-117.712
2025-10-27T19:23:57,9.390,none,1673,1890,-68.024,-107.424
2025-10-27T19:23:57,9.453,none,1658,1861,-73.835,-105.939
2025-10-27T19:23:57,9.453,none,1675,1859,-69.496,-107.627
2025-10-27T19:23:57,9.453,none,1701,1858,-56.680,-107.323
2025-10-27T19:23:57,9.515,none,1712,1840,-45.605,-113.856
2025-10-27T19:23:57,9.578,none,1761,1881,-29.533,-114.557
2025-10-27T19:23:57,9.578,none,1820,1951,0.816,-95.677
2025-10-27T19:23:57,9.578,none,1867,2017,36.573,-63.816
2025-10-27T19:23:57,9.578,none,1959,2119,84.936,-12.309
2025-10-27T19:23:57,9.578,none,2031,2181,145.016,54.328
2025-10-27T19:23:57,9.578,none,2032,2185,195.272,113.099
2025-10-27T19:23:57,9.640,none,2037,2189,234.848,158.813
2025-10-27T19:23:57,9.640,none,2020,2161,262.059,186.469
2025-10-27T19:23:57,9.640,none,1967,2094,260.891,181.525
2025-10-27T19:23:57,9.703,none,1941,2070,240.779,160.579
2025-10-27T19:23:57,9.703,none,1922,2031,217.171,131.995
2025-10-27T19:23:57,9.703,none,1871,1963,182.659,89.576
2025-10-27T19:23:57,9.750,none,1856,1933,148.680,47.037
2025-10-27T19:23:57,9.765,none,1855,1937,125.091,18.680
2025-10-27T19:23:57,9.765,none,1842,1936,103.941,-5.269
2025-10-27T19:23:57,9.812,none,1874,1977,92.771,-13.605
2025-10-27T19:23:57,9.812,none,1890,2000,94.805,-4.277
2025-10-27T19:23:57,9.812,none,1863,1979,94.296,6.211
2025-10-27T19:23:57,9.875,none,1875,2010,96.307,21.485
2025-10-27T19:23:57,9.875,none,1892,2025,104.301,39.501
2025-10-27T19:23:57,9.875,none,1863,1994,100.147,42.912
2025-10-27T19:23:58,9.937,none,1855,1989,91.243,40.765
2025-10-27T19:23:58,9.937,none,1817,1978,80.181,40.787
2025-10-27T19:23:58,9.937,none,1777,1938,58.787,26.813
2025-10-27T19:23:58,10.000,none,1779,1958,34.504,13.920
2025-10-27T19:23:58,10.000,none,1779,1959,16.136,7.373
2025-10-27T19:23:58,10.000,none,1744,1917,-7.477,-6.725
2025-10-27T19:23:58,10.062,none,1737,1911,-24.733,-19.968
2025-10-27T19:23:58,10.062,none,1734,1917,-34.483,-24.109
2025-10-27T19:23:58,10.062,none,1706,1904,-50.168,-34.867
2025-10-27T19:23:58,10.109,none,1713,1935,-64.453,-39.621
2025-10-27T19:23:58,10.125,none,1724,1919,-69.643,-39.093
2025-10-27T19:23:58,10.125,none,1707,1862,-77.016,-48.693
2025-10-27T19:23:58,10.172,none,1733,1853,-78.781,-61.256
2025-10-27T19:23:58,10.172,none,1777,1850,-66.381,-71.773
2025-10-27T19:23:58,10.172,none,1809,1858,-49.304,-86.915
2025-10-27T19:23:58,10.234,none,1881,1959,-20.451,-79.000
2025-10-27T19:23:58,10.234,none,1943,2096,23.635,-33.019
2025-10-27T19:23:58,10.234,none,1979,2190,69.027,32.515
2025-10-27T19:23:58,10.297,none,2032,2276,115.547,114.619
2025-10-27T19:23:58,10.359,none,2054,2288,159.691,196.491
2025-10-27T19:23:58,10.359,none,2009,2218,180.552,243.728
2025-10-27T19:23:58,10.359,none,1984,2147,184.645,249.763
2025-10-27T19:23:58,10.359,none,1966,2089,178.949,226.485
2025-10-27T19:23:58,10.359,none,1931,2005,156.832,170.765
2025-10-27T19:23:58,10.422,none,1956,1973,136.293,107.840
2025-10-27T19:23:58,10.422,none,1968,1938,127.747,53.235
2025-10-27T19:23:58,10.422,none,1936,1890,117.952,3.997
2025-10-27T19:23:58,10.484,none,1942,1919,112.773,-27.648
2025-10-27T19:23:58,10.484,none,1962,1955,118.171,-35.592
2025-10-27T19:23:58,10.484,none,1963,1948,118.315,-39.149
2025-10-27T19:23:58,10.531,none,1984,1958,119.821,-34.459
2025-10-27T19:23:58,10.531,none,1986,1958,127.800,-20.861
2025-10-27T19:23:58,10.531,none,1976,1918,132.347,-21.504
2025-10-27T19:23:58,10.593,none,1993,1919,136.205,-29.291
